Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
1427; 1462; 213; 1675; 2209; 3884; 4793; 427; 5220; 919; 1559; 1; 0; 10023; 8556; 208; 0.2825; 1.2113; -1.6266e-02; 52920.55; 572802.42; 189027.99; 3.8125; 499; 157; 430; 40; 132; 32; 619; 869; 5; 8; 0.9743; 1.3708e-02; 617.18; 1000.39; 579.36; 1.7886; 1460; 331; 123; 0.0269; 3325; 6; 2; 4; 3; 715687.47; 414019.57; 278971.28; 1408678.32; 348572503.98; 0.032693
1428; 1477; 213; 1690; 2204; 3894; 4785; 428; 5213; 920; 1561; 0; 0; 10027; 8556; 219; 0.2832; 1.1577; -2.4100e-02; 53970.18; 586682.81; 236707.86; 7.0870; 517; 158; 424; 27; 130; 23; 624; 853; 4; 5; 0.9858; 1.8744e-02; 618.61; 987.63; 578.52; 1.0780; 1468; 360; 141; 0.0270; 3317; 2; 2; 3; 2; 161653.01; 651717.70; 365317.29; 1178688.00; 347153363.63; 0.033664
1429; 1475; 213; 1688; 2207; 3895; 4777; 430; 5207; 924; 1567; 0; 0; 10026; 8556; 218; 0.2834; 1.2061; -6.9406e-03; 55188.95; 575567.84; 186243.14; 1.2500; 499; 156; 434; 33; 130; 32; 629; 864; 5; 11; 0.9746; 1.4820e-02; 615.94; 978.03; 535.56; 2.3500; 1487; 358; 140; 0.0270; 3317; 10; 6; 5; 2; 1262858.46; 551337.68; 381321.51; 2195517.65; 346549611.00; 0.033359
1430; 1477; 215; 1692; 2210; 3902; 4770; 430; 5200; 923; 1568; 0; 0; 10025; 8556; 223; 0.2844; 1.2189; 9.4556e-03; 49568.32; 573494.52; 171019.52; 0.0000; 487; 153; 441; 41; 132; 24; 629; 846; 6; 6; 0.9883; 1.4963e-02; 617.20; 999.29; 580.34; 1.3786; 1497; 363; 140; 0.0270; 3316; 6; 2; 2; 2; 360121.76; 220777.59; 298636.42; 879535.77; 345777817.46; 0.034708
1431; 1470; 211; 1681; 2213; 3894; 4775; 436; 5211; 918; 1565; 0; 0; 10023; 8556; 214; 0.2837; 1.2180; 4.0163e-02; 53415.90; 555109.85; 181127.48; 3.1500; 491; 149; 467; 52; 134; 40; 621; 865; 4; 9; 0.9780; 1.2797e-02; 614.94; 981.52; 548.38; 2.0282; 1493; 356; 142; 0.0269; 3312; 8; 6; 4; 2; 811441.36; 354151.54; 139567.56; 1305160.46; 344647339.35; 0.032962
1432; 1478; 210; 1688; 2210; 3898; 4773; 438; 5211; 917; 1565; 1; 0; 10026; 8556; 218; 0.2838; 1.0787; 5.3216e-03; 60198.52; 564937.75; 233595.17; 7.0741; 488; 157; 462; 35; 134; 27; 612; 859; 6; 8; 0.9946; 1.9952e-02; 613.87; 999.33; 549.33; 0.6016; 1485; 346; 128; 0.0271; 3314; 7; 2; 0; 4; 935385.80; 0.00; 425418.15; 1360803.95; 344414176.09; 0.033527
1433; 1476; 211; 1687; 2218; 3905; 4767; 436; 5203; 920; 1567; 1; 0; 10028; 8556; 215; 0.2844; 1.1552; -2.1430e-02; 75119.10; 555108.87; 207915.80; 4.0303; 476; 155; 476; 42; 141; 33; 662; 879; 7; 5; 0.9546; 6.0152e-03; 619.42; 1022.63; 618.30; 4.2481; 1493; 344; 129; 0.0272; 3306; 4; 3; 1; 3; 534787.03; 103640.83; 447931.28; 1086359.14; 343363078.23; 0.033600
1434; 1466; 212; 1678; 2217; 3895; 4772; 435; 5207; 921; 1568; 1; 0; 10023; 8556; 211; 0.2838; 1.1049; -7.0561e-02; 47108.08; 550640.03; 217717.33; 9.5152; 465; 153; 485; 44; 144; 33; 661; 887; 5; 8; 0.9456; -7.5797e-03; 616.95; 1003.67; 561.98; 2.2598; 1501; 338; 127; 0.0272; 3298; 6; 2; 0; 3; 765226.39; 0.00; 215839.07; 981065.47; 341198437.69; 0.033236
1435; 1466; 210; 1676; 2226; 3902; 4764; 435; 5199; 922; 1567; 0; 0; 10023; 8556; 209; 0.2846; 1.0897; -6.9252e-02; 41747.50; 552269.04; 198926.54; 0.9048; 424; 157; 478; 26; 142; 21; 646; 890; 9; 2; 0.9718; -1.9431e-02; 616.70; 989.40; 553.15; 0.7836; 1537; 343; 134; 0.0273; 3292; 2; 2; 0; 5; 382532.75; 0.00; 717549.54; 1100082.29; 340251267.62; 0.033097
1436; 1464; 210; 1674; 2221; 3895; 4774; 435; 5209; 920; 1565; 0; 0; 10024; 8556; 206; 0.2837; 1.0676; -9.3986e-02; 51379.45; 535694.71; 172351.82; 5.9643; 422; 143; 510; 53; 148; 28; 637; 885; 4; 7; 0.9656; -1.5701e-02; 615.93; 1012.57; 545.74; 1.2743; 1519; 319; 113; 0.0276; 3283; 3; 3; 1; 3; 163212.45; 2855.44; 299561.14; 465629.03; 338145261.87; 0.033255
1437; 1467; 206; 1673; 2229; 3902; 4762; 437; 5199; 922; 1565; 0; 0; 10023; 8556; 206; 0.2846; 1.1192; -9.4247e-02; 33830.36; 529126.68; 153258.30; 0.0000; 387; 149; 530; 49; 154; 22; 649; 911; 7; 8; 0.9624; -8.9502e-03; 618.27; 1015.95; 585.60; 1.3548; 1556; 330; 124; 0.0277; 3277; 5; 5; 0; 7; 544502.11; 0.00; 666405.80; 1210907.91; 337300836.39; 0.032413
1438; 1461; 205; 1666; 2230; 3896; 4765; 440; 5205; 920; 1565; 1; 0; 10021; 8556; 201; 0.2841; 1.1326; -8.2864e-02; 38435.33; 518710.40; 151641.52; 0.2759; 399; 142; 549; 41; 154; 29; 659; 889; 4; 11; 0.9744; -8.4656e-03; 618.48; 968.86; 561.77; 0.5724; 1572; 353; 152; 0.0278; 3271; 5; 4; 0; 2; 482966.27; 0.00; 259438.32; 742404.60; 336367430.64; 0.033402
1439; 1458; 209; 1667; 2231; 3898; 4761; 438; 5199; 923; 1570; 2; 0; 10020; 8556; 203; 0.2845; 1.0734; -8.0875e-02; 34161.17; 518660.62; 181648.57; 9.5714; 395; 147; 554; 36; 157; 14; 640; 896; 5; 2; 0.9692; -6.4620e-03; 621.13; 1004.73; 590.31; 1.0863; 1559; 342; 139; 0.0279; 3271; 2; 1; 0; 4; 147880.72; 0.00; 362172.96; 510053.67; 335163595.07; 0.032780
1440; 1467; 207; 1674; 2230; 3904; 4754; 442; 5196; 922; 1571; 2; 0; 10022; 8556; 208; 0.2849; 1.0194; -9.2266e-02; 34946.09; 508989.17; 176440.21; 5.1905; 403; 143; 572; 33; 158; 21; 632; 913; 3; 8; 0.9780; -5.4166e-03; 620.05; 1016.11; 562.12; 0.5086; 1531; 324; 116; 0.0282; 3267; 6; 4; 1; 3; 786623.34; 56962.31; 239559.78; 1083145.43; 334211059.63; 0.032472
1441; 1471; 206; 1677; 2234; 3911; 4743; 440; 5183; 927; 1573; 2; 0; 10021; 8556; 212; 0.2859; 1.0743; -1.1413e-01; 35956.73; 502540.24; 156601.99; 0.3750; 396; 145; 579; 28; 157; 24; 657; 919; 8; 8; 0.9705; -5.7863e-03; 619.40; 1013.68; 555.53; 1.1304; 1539; 327; 115; 0.0285; 3272; 5; 4; 1; 7; 676074.05; 69465.58; 494226.78; 1239766.41; 333834577.39; 0.033232
1442; 1470; 208; 1678; 2234; 3912; 4742; 437; 5179; 931; 1576; 2; 0; 10022; 8556; 212; 0.2859; 1.0271; -1.2890e-01; 31211.83; 498426.77; 153720.44; 1.7778; 398; 140; 586; 33; 167; 18; 671; 922; 3; 9; 0.9641; -1.2230e-02; 622.78; 980.11; 546.31; 2.1825; 1561; 349; 137; 0.0287; 3266; 3; 1; 0; 3; 177892.39; 0.00; 101441.47; 279333.86; 332422511.64; 0.033440
1443; 1470; 205; 1675; 2235; 3910; 4736; 438; 5174; 935; 1578; 2; 0; 10019; 8556; 212; 0.2860; 1.0409; -1.3743e-01; 37582.71; 490818.99; 170546.06; 0.8125; 400; 140; 600; 39; 168; 32; 681; 954; 9; 14; 0.9771; -9.9406e-03; 623.60; 976.79; 564.56; 1.7718; 1567; 361; 149; 0.0289; 3256; 9; 6; 0; 6; 537606.58; 0.00; 723379.62; 1260986.20; 330310293.86; 0.032165
1444; 1471; 206; 1677; 2236; 3913; 4743; 437; 5180; 933; 1576; 2; 0; 10026; 8556; 207; 0.2855; 1.0298; -1.1885e-01; 31971.34; 488769.68; 156412.01; 3.7778; 396; 137; 614; 48; 168; 18; 681; 934; 1; 8; 0.9737; -1.5525e-02; 622.97; 1010.20; 609.42; 2.8029; 1562; 344; 137; 0.0291; 3251; 6; 1; 0; 1; 374567.32; 0.00; 72298.80; 446866.12; 329152652.84; 0.033469
1445; 1471; 204; 1675; 2245; 3920; 4740; 429; 5169; 936; 1569; 2; 0; 10025; 8556; 206; 0.2865; 1.0600; -9.3061e-02; 35933.15; 479935.70; 152787.41; 0.5185; 398; 140; 639; 44; 174; 27; 692; 957; 11; 7; 0.9755; -3.1264e-04; 623.05; 978.51; 569.82; 1.0403; 1566; 355; 149; 0.0293; 3250; 3; 1; 0; 8; 300527.66; 0.00; 708552.82; 1009080.48; 328407096.50; 0.032389
1446; 1467; 204; 1671; 2249; 3920; 4744; 427; 5171; 934; 1565; 2; 0; 10025; 8556; 202; 0.2865; 1.0779; -5.1243e-02; 31446.37; 479171.36; 137571.86; 1.0000; 392; 126; 643; 32; 177; 22; 678; 938; 3; 7; 0.9667; 7.3145e-03; 620.60; 979.87; 563.29; 1.0068; 1558; 350; 148; 0.0294; 3243; 6; 1; 1; 1; 279624.45; 8261.74; 185806.92; 473693.12; 327068105.45; 0.033135
1447; 1476; 204; 1680; 2244; 3924; 4749; 428; 5177; 929; 1561; 2; 0; 10030; 8556; 206; 0.2863; 1.0552; -4.6762e-02; 32399.46; 470483.99; 140171.88; 1.9600; 376; 127; 667; 46; 181; 25; 665; 946; 5; 7; 0.9774; 1.6595e-02; 619.74; 988.51; 560.29; 1.0288; 1576; 345; 139; 0.0295; 3237; 3; 2; 0; 1; 234836.63; 0.00; 53662.88; 288499.50; 325491766.89; 0.032424
1448; 1477; 204; 1681; 2234; 3915; 4753; 428; 5181; 928; 1560; 2; 0; 10024; 8556; 213; 0.2860; 1.0054; -3.7936e-02; 44443.77; 465440.79; 175871.79; 2.1333; 387; 132; 685; 45; 185; 30; 670; 951; 8; 8; 0.9509; 4.1579e-03; 623.88; 1007.78; 585.41; 1.9242; 1560; 345; 132; 0.0296; 3236; 4; 2; 1; 5; 307837.96; 22390.10; 440483.70; 770711.76; 324131032.78; 0.032179
1449; 1478; 202; 1680; 2241; 3921; 4746; 428; 5174; 929; 1559; 1; 0; 10024; 8556; 212; 0.2867; 1.0015; -6.5463e-02; 29520.54; 463228.88; 155849.80; 7.4444; 369; 126; 692; 37; 182; 18; 668; 962; 3; 10; 0.9802; 2.9841e-03; 620.92; 995.36; 540.84; 1.8095; 1565; 338; 126; 0.0299; 3234; 5; 2; 0; 3; 501089.39; 0.00; 265751.72; 766841.11; 323322152.02; 0.032818
1450; 1475; 200; 1675; 2241; 3916; 4747; 427; 5174; 931; 1558; 1; 0; 10021; 8556; 210; 0.2865; 1.0288; -8.5498e-02; 47381.74; 453518.48; 147227.82; 1.4286; 365; 130; 712; 43; 184; 28; 690; 962; 7; 6; 0.9928; 7.3919e-03; 622.74; 992.07; 552.75; 1.2290; 1576; 341; 131; 0.0301; 3225; 4; 3; 0; 5; 350092.46; 0.00; 380206.99; 730299.45; 322078671.13; 0.032813
1451; 1481; 200; 1681; 2238; 3919; 4747; 427; 5174; 932; 1559; 1; 0; 10025; 8556; 212; 0.2863; 0.8864; -1.2285e-01; 24885.89; 455887.47; 146165.76; 12.3636; 349; 126; 714; 30; 190; 11; 693; 964; 1; 3; 0.9891; 1.9285e-02; 622.74; 1014.57; 564.05; 0.8655; 1577; 331; 119; 0.0305; 3220; 2; 2; 0; 1; 95039.62; 0.00; 45314.71; 140354.34; 320640269.76; 0.032765
1452; 1480; 199; 1679; 2245; 3924; 4745; 431; 5176; 927; 1557; 1; 0; 10027; 8556; 208; 0.2867; 0.9543; -1.1034e-01; 189098.36; 445393.48; 124093.05; 0.8261; 356; 132; 747; 44; 200; 23; 724; 989; 9; 9; 0.9901; 1.7210e-02; 623.63; 968.92; 537.72; 0.8611; 1593; 352; 144; 0.0309; 3217; 4; 2; 0; 6; 324087.10; 0.00; 490717.67; 814804.77; 319393959.04; 0.031982
1453; 1481; 197; 1678; 2255; 3933; 4737; 425; 5162; 932; 1554; 1; 0; 10027; 8556; 207; 0.2878; 0.9419; -1.2139e-01; 28870.84; 446353.57; 143558.25; 1.1333; 346; 127; 747; 24; 196; 15; 726; 987; 8; 2; 1.0112; 2.4864e-02; 622.74; 989.53; 566.58; 0.3704; 1588; 342; 135; 0.0314; 3216; 1; 1; 0; 7; 32048.04; 0.00; 643197.53; 675245.57; 318508454.34; 0.032877
1454; 1485; 194; 1679; 2258; 3937; 4728; 426; 5154; 933; 1553; 1; 1; 10024; 8556; 211; 0.2886; 0.9513; -8.7579e-02; 26655.96; 439728.60; 124848.95; 0.2857; 341; 125; 763; 32; 200; 14; 751; 990; 6; 3; 0.9667; 1.8995e-02; 625.77; 1003.22; 591.74; 2.7037; 1599; 346; 135; 0.0317; 3204; 3; 3; 0; 4; 225507.07; 0.00; 266180.94; 491688.02; 317088228.96; 0.032692
1455; 1494; 192; 1686; 2257; 3943; 4727; 427; 5154; 932; 1551; 1; 1; 10029; 8556; 213; 0.2887; 0.8276; -1.3415e-01; 30625.38; 433117.35; 157560.62; 1.8571; 335; 128; 788; 40; 208; 14; 729; 987; 8; 3; 0.9922; 2.0068e-02; 622.52; 1019.78; 565.48; 1.6134; 1598; 332; 119; 0.0322; 3195; 3; 3; 0; 5; 263331.80; 0.00; 477348.97; 740680.77; 315499873.75; 0.032448
1456; 1493; 191; 1684; 2268; 3952; 4716; 427; 5143; 933; 1551; 1; 1; 10028; 8556; 212; 0.2899; 0.8766; -1.4280e-01; 19803.18; 424907.47; 103079.86; 0.2000; 324; 120; 815; 41; 209; 10; 768; 1008; 4; 5; 0.9959; 1.3700e-02; 624.91; 1001.10; 563.91; 1.4453; 1617; 349; 137; 0.0328; 3198; 5; 4; 0; 3; 313516.74; 0.00; 191871.62; 505388.36; 314701085.50; 0.032778
1457; 1500; 192; 1692; 2266; 3958; 4707; 428; 5135; 933; 1553; 1; 0; 10026; 8556; 222; 0.2908; 0.7937; -2.0216e-01; 24680.76; 419696.06; 136197.96; 1.8125; 325; 121; 834; 30; 216; 16; 768; 1014; 9; 5; 0.9899; 1.7673e-02; 625.84; 1040.71; 589.86; 1.5210; 1601; 341; 119; 0.0334; 3192; 3; 3; 0; 5; 568999.02; 0.00; 375374.79; 944373.81; 313653064.05; 0.032466
1458; 1510; 191; 1701; 2257; 3958; 4705; 428; 5133; 933; 1552; 1; 0; 10024; 8556; 233; 0.2910; 0.8350; -2.0913e-01; 31080.83; 410532.55; 109486.18; 1.5000; 322; 116; 861; 44; 226; 16; 808; 1019; 6; 6; 1.0100; 2.7373e-02; 623.76; 1025.91; 559.56; 0.3471; 1618; 354; 121; 0.0341; 3184; 4; 3; 0; 1; 336048.03; 0.00; 31990.63; 368038.66; 312130527.44; 0.033049
1459; 1514; 192; 1706; 2266; 3972; 4690; 429; 5119; 934; 1555; 1; 0; 10025; 8556; 237; 0.2925; 0.8105; -2.3609e-01; 34282.33; 408207.67; 130299.30; 3.6667; 341; 123; 869; 27; 226; 18; 815; 1018; 11; 2; 0.9998; 2.7399e-02; 624.77; 998.44; 556.27; 1.0690; 1626; 382; 145; 0.0348; 3185; 2; 2; 0; 6; 415915.79; 0.00; 467777.78; 883693.57; 311586279.28; 0.032284
1460; 1511; 192; 1703; 2277; 3980; 4682; 428; 5110; 935; 1555; 1; 0; 10025; 8556; 234; 0.2935; 0.7198; -2.4632e-01; 20814.30; 395543.11; 101658.36; 1.4444; 323; 118; 913; 63; 227; 18; 831; 1018; 9; 5; 1.0102; 4.3143e-02; 625.87; 988.30; 578.68; 0.2981; 1658; 395; 161; 0.0358; 3183; 3; 3; 0; 6; 356434.41; 0.00; 295086.25; 651520.65; 310684626.71; 0.032968
1461; 1516; 192; 1708; 2273; 3981; 4683; 429; 5112; 934; 1555; 1; 0; 10027; 8556; 237; 0.2934; 0.7898; -2.4229e-01; 28579.89; 390486.31; 122240.99; 0.9130; 341; 118; 934; 40; 233; 23; 868; 1038; 7; 7; 0.9995; 3.4711e-02; 625.33; 1010.00; 554.37; 1.1418; 1619; 371; 134; 0.0366; 3179; 4; 3; 1; 5; 416810.88; 28699.22; 378338.27; 823848.36; 309457334.23; 0.032660
1462; 1517; 190; 1707; 2277; 3984; 4672; 435; 5107; 935; 1560; 1; 0; 10026; 8556; 237; 0.2938; 0.7802; -2.4571e-01; 83969.57; 387876.23; 119807.16; 0.6842; 335; 118; 942; 33; 238; 19; 863; 1032; 4; 13; 1.0120; 3.3421e-02; 624.83; 998.48; 572.45; 1.8675; 1641; 388; 151; 0.0372; 3176; 9; 8; 0; 1; 956757.76; 0.00; 117555.16; 1074312.91; 308687583.52; 0.032889
1463; 1521; 190; 1711; 2281; 3992; 4668; 434; 5102; 934; 1558; 2; 2; 10028; 8556; 239; 0.2945; 0.7751; -1.9599e-01; 22775.09; 384154.28; 115458.17; 0.3000; 317; 118; 958; 39; 245; 10; 849; 1035; 5; 1; 1.0130; 2.1055e-02; 625.67; 1003.62; 589.45; 1.0197; 1662; 391; 152; 0.0379; 3172; 1; 1; 0; 2; 158480.37; 0.00; 120747.94; 279228.30; 307317889.94; 0.033221
1464; 1532; 187; 1719; 2284; 4003; 4654; 435; 5089; 937; 1559; 2; 0; 10029; 8556; 246; 0.2957; 0.7886; -1.8317e-01; 43498.96; 379023.94; 112682.50; 1.2174; 327; 127; 980; 40; 252; 23; 856; 1042; 13; 5; 1.0313; 2.8379e-02; 626.08; 1012.68; 570.85; 0.3913; 1647; 384; 138; 0.0385; 3170; 4; 3; 0; 8; 265984.76; 0.00; 581940.66; 847925.42; 306605476.43; 0.032166
1465; 1532; 188; 1720; 2284; 4004; 4651; 436; 5087; 934; 1558; 3; 1; 10025; 8556; 251; 0.2963; 0.8026; -1.4961e-01; 193352.55; 375236.70; 89638.69; 0.8421; 327; 124; 998; 45; 251; 19; 864; 1034; 7; 1; 1.0130; 2.2415e-02; 631.78; 1007.87; 603.70; 2.0506; 1676; 409; 158; 0.0389; 3159; 1; 1; 0; 2; 30660.69; 0.00; 66577.96; 97238.65; 304614796.14; 0.032920
1466; 1539; 188; 1727; 2283; 4010; 4642; 435; 5077; 938; 1561; 2; 0; 10025; 8556; 258; 0.2970; 0.7663; -1.7208e-01; 71419.43; 372178.33; 148425.90; 4.6552; 344; 126; 1016; 40; 257; 29; 845; 1026; 13; 10; 1.0208; 3.2729e-02; 628.83; 1015.32; 563.95; 0.6159; 1639; 396; 138; 0.0394; 3159; 4; 3; 0; 7; 621343.19; 0.00; 391194.55; 1012537.74; 303760289.54; 0.031925
1467; 1542; 189; 1731; 2288; 4019; 4629; 436; 5065; 940; 1565; 2; 1; 10024; 8556; 263; 0.2982; 0.7660; -1.4182e-01; 64278.15; 368997.88; 137123.22; 3.2121; 341; 124; 1023; 41; 261; 33; 844; 1037; 13; 12; 1.0178; 2.7419e-02; 628.76; 1014.92; 566.04; 1.2635; 1651; 411; 148; 0.0399; 3154; 5; 3; 0; 7; 684193.60; 0.00; 440214.86; 1124408.46; 302433540.46; 0.033139
1468; 1549; 189; 1738; 2291; 4029; 4624; 435; 5059; 939; 1563; 2; 0; 10027; 8556; 267; 0.2990; 0.7589; -1.3716e-01; 33106.87; 370942.95; 145236.46; 3.6500; 326; 119; 1012; 27; 263; 20; 846; 1038; 8; 4; 1.0095; 3.1543e-02; 629.09; 1036.31; 581.50; 1.1985; 1658; 398; 131; 0.0403; 3144; 1; 0; 0; 5; 24231.53; 0.00; 409064.71; 433296.25; 301278848.46; 0.033287
1469; 1554; 189; 1743; 2291; 4034; 4621; 432; 5053; 938; 1559; 2; 0; 10025; 8556; 274; 0.2998; 0.7324; -9.6283e-02; 187295.70; 367608.01; 121609.15; 2.0714; 326; 117; 1022; 39; 268; 14; 855; 1043; 7; 5; 1.0352; 2.8369e-02; 631.36; 1050.98; 606.09; 1.7165; 1659; 401; 127; 0.0408; 3141; 2; 0; 0; 4; 19051.44; 0.00; 224588.41; 243639.85; 300281702.03; 0.032371
1470; 1558; 191; 1749; 2301; 4050; 4610; 431; 5041; 939; 1561; 2; 0; 10030; 8556; 275; 0.3011; 0.7686; -9.7935e-02; 48919.51; 364623.03; 121140.15; 3.2258; 335; 129; 1034; 36; 273; 31; 864; 1052; 18; 3; 1.0168; 2.1949e-02; 629.04; 1035.13; 559.49; 2.5781; 1659; 403; 128; 0.0413; 3140; 1; 0; 0; 8; 25929.66; 0.00; 563545.54; 589475.20; 299269359.40; 0.032119
1471; 1562; 190; 1752; 2303; 4055; 4602; 435; 5037; 938; 1563; 1; 0; 10030; 8556; 278; 0.3017; 0.7571; -7.4275e-02; 73998.11; 358927.83; 94514.21; 1.3548; 334; 125; 1061; 63; 279; 31; 878; 1038; 14; 13; 1.0054; 1.9263e-02; 630.06; 1024.52; 569.85; 2.1135; 1682; 419; 141; 0.0416; 3139; 6; 4; 1; 9; 346152.07; 9590.83; 398439.77; 754182.67; 298023421.95; 0.032578
1472; 1565; 190; 1755; 2311; 4066; 4594; 437; 5031; 936; 1563; 1; 1; 10033; 8556; 278; 0.3026; 0.7504; -3.7778e-02; 39534.73; 359805.60; 135788.81; 8.2000; 320; 118; 1058; 35; 283; 20; 864; 1036; 11; 3; 1.0238; 8.6362e-03; 628.72; 1046.71; 574.62; 0.9508; 1667; 400; 122; 0.0419; 3132; 3; 3; 0; 5; 640091.27; 0.00; 331913.10; 972004.38; 296934025.56; 0.032796
1473; 1563; 187; 1750; 2314; 4064; 4588; 437; 5025; 935; 1559; 1; 0; 10024; 8556; 282; 0.3034; 0.7552; -2.4762e-02; 27134.72; 354698.59; 89996.60; 0.8095; 322; 121; 1080; 49; 285; 21; 906; 1034; 11; 4; 1.0253; 1.4936e-02; 632.46; 1021.96; 573.49; 1.4430; 1698; 431; 149; 0.0422; 3124; 3; 2; 0; 5; 107690.28; 0.00; 198241.05; 305931.33; 295232399.09; 0.033085
1474; 1565; 186; 1751; 2320; 4071; 4581; 437; 5018; 937; 1560; 1; 2; 10026; 8556; 281; 0.3040; 0.7177; -2.9035e-02; 28251.30; 354542.92; 126940.66; 2.6923; 326; 118; 1087; 39; 284; 26; 899; 1032; 10; 11; 1.0164; 1.4492e-02; 632.67; 1036.02; 568.62; 1.2313; 1674; 415; 134; 0.0426; 3123; 6; 4; 0; 6; 745043.20; 0.00; 407307.81; 1152351.01; 294385171.05; 0.032201
1475; 1558; 190; 1748; 2323; 4071; 4576; 440; 5016; 935; 1565; 0; 3; 10022; 8556; 282; 0.3045; 0.7103; -6.9036e-02; 48939.97; 353474.21; 152394.51; 9.0800; 340; 120; 1092; 37; 288; 25; 915; 1044; 6; 8; 1.0156; 1.0849e-02; 633.59; 1034.07; 571.96; 1.5357; 1668; 422; 140; 0.0430; 3114; 1; 1; 0; 4; 133433.09; 0.00; 163298.46; 296731.55; 292397901.66; 0.033324
1476; 1561; 190; 1751; 2324; 4075; 4573; 438; 5011; 937; 1565; 0; 3; 10023; 8556; 284; 0.3048; 0.7277; -8.0306e-02; 197696.31; 351905.95; 117719.17; 7.8462; 341; 120; 1094; 31; 289; 26; 900; 1053; 10; 4; 0.9789; -1.4826e-02; 634.57; 1040.79; 563.24; 2.6977; 1655; 413; 129; 0.0432; 3108; 1; 1; 0; 4; 90444.35; 0.00; 280066.20; 370510.55; 290901550.00; 0.032188
1477; 1569; 188; 1757; 2325; 4082; 4563; 441; 5004; 938; 1567; 0; 1; 10024; 8556; 289; 0.3055; 0.7307; -8.3492e-02; 58768.47; 349919.66; 145319.63; 3.8421; 346; 122; 1100; 37; 284; 38; 907; 1053; 10; 9; 1.0161; -1.5253e-02; 632.16; 1025.39; 554.04; 0.2963; 1662; 424; 135; 0.0436; 3102; 7; 5; 0; 4; 813985.10; 0.00; 308656.52; 1122641.63; 289964857.21; 0.032286
1478; 1570; 188; 1758; 2321; 4079; 4563; 443; 5006; 938; 1569; 0; 2; 10023; 8556; 291; 0.3053; 0.7351; -6.9550e-02; 202514.77; 347850.40; 141449.11; 4.5849; 370; 128; 1100; 39; 289; 53; 918; 1056; 13; 15; 1.0064; -2.0761e-02; 632.73; 1015.58; 545.17; 0.8904; 1658; 437; 146; 0.0438; 3089; 10; 3; 0; 7; 442602.48; 0.00; 600721.85; 1043324.33; 287837751.68; 0.033284
1479; 1566; 189; 1755; 2322; 4077; 4567; 441; 5008; 937; 1567; 0; 2; 10022; 8556; 289; 0.3052; 0.7392; -5.5649e-02; 42994.09; 352601.64; 139107.38; 7.7600; 342; 126; 1070; 28; 282; 25; 920; 1057; 9; 4; 0.9832; -1.5012e-02; 638.79; 1036.23; 599.55; 3.2945; 1685; 435; 146; 0.0438; 3081; 1; 0; 0; 4; 4987.96; 0.00; 242865.23; 247853.19; 286475196.35; 0.033179
1480; 1566; 190; 1756; 2318; 4074; 4575; 441; 5016; 935; 1566; 0; 1; 10025; 8556; 287; 0.3045; 0.7370; -3.4910e-02; 53762.17; 350238.92; 147816.27; 9.0263; 363; 124; 1073; 31; 283; 38; 918; 1055; 7; 17; 0.9888; -2.2842e-02; 637.82; 1053.92; 606.87; 2.4925; 1659; 421; 134; 0.0438; 3075; 10; 0; 3; 3; 504666.40; 359225.82; 249455.72; 1113347.94; 285147228.33; 0.032123
1481; 1560; 191; 1751; 2314; 4065; 4585; 443; 5028; 931; 1565; 0; 1; 10024; 8556; 283; 0.3035; 0.7245; -2.5122e-02; 126037.17; 348470.71; 154207.40; 7.5818; 378; 128; 1075; 50; 281; 55; 906; 1056; 15; 19; 0.9800; -3.6071e-02; 636.31; 1045.58; 610.62; 1.8406; 1648; 421; 138; 0.0438; 3074; 16; 3; 1; 6; 1080723.41; 55614.85; 471487.15; 1607825.41; 284218006.83; 0.033271
1482; 1545; 194; 1739; 2317; 4056; 4592; 443; 5035; 930; 1567; 1; 1; 10021; 8556; 274; 0.3028; 0.7523; -2.0439e-02; 95302.33; 353258.66; 151058.32; 9.0208; 390; 128; 1051; 33; 279; 48; 898; 1058; 10; 20; 0.9759; -3.8168e-02; 636.45; 1061.80; 590.36; 1.6475; 1599; 396; 122; 0.0437; 3081; 17; 0; 3; 3; 999574.62; 323683.21; 266919.55; 1590177.38; 283580692.47; 0.033928
