Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
1776; 1518; 166; 1684; 2090; 3774; 4854; 455; 5309; 939; 1560; 1; 1; 10022; 8556; 218; 0.2698; 0.7936; -4.6145e-02; 41607.30; 606706.16; 223628.81; 2.5000; 374; 137; 424; 36; 122; 20; 644; 753; 4; 7; 0.5550; -4.4634e-02; 598.69; 947.29; 465.63; 2.9739; 1561; 333; 115; 0.0176; 3927; 6; 4; 0; 2; 463814.59; 0.00; 230271.33; 694085.92; 375348205.21; 0.032679
1777; 1513; 169; 1682; 2086; 3768; 4860; 459; 5319; 936; 1564; 0; 1; 10023; 8556; 215; 0.2689; 0.8421; -4.5133e-02; 37228.59; 594559.98; 180669.16; 0.7500; 361; 140; 442; 39; 132; 24; 648; 764; 2; 9; 0.5603; -4.6837e-02; 596.37; 909.29; 405.68; 1.1840; 1598; 340; 125; 0.0176; 3915; 4; 3; 0; 0; 900415.90; 0.00; 0.00; 900415.90; 374491462.72; 0.032726
1778; 1509; 171; 1680; 2089; 3769; 4863; 460; 5323; 932; 1563; 0; 1; 10024; 8556; 212; 0.2689; 0.7949; -8.9535e-02; 36455.91; 580318.22; 138856.92; 0.1429; 362; 137; 482; 65; 142; 21; 621; 763; 3; 6; 0.5701; -5.0936e-02; 599.28; 938.06; 470.28; 1.2119; 1581; 330; 118; 0.0177; 3905; 1; 1; 0; 1; 71388.64; 0.00; 31864.46; 103253.10; 372948279.42; 0.033000
1779; 1506; 170; 1676; 2097; 3773; 4856; 462; 5318; 933; 1565; 0; 1; 10024; 8556; 208; 0.2694; 0.8242; -8.8230e-02; 35197.14; 574195.77; 174729.64; 0.1250; 332; 136; 510; 49; 154; 16; 642; 782; 5; 4; 0.5601; -4.2793e-02; 600.60; 900.90; 433.58; 2.6015; 1615; 341; 133; 0.0177; 3899; 4; 4; 1; 1; 373284.17; 42874.76; 56530.01; 472688.93; 371662641.28; 0.031942
1780; 1502; 172; 1674; 2105; 3779; 4848; 464; 5312; 930; 1566; 0; 1; 10021; 8556; 209; 0.2705; 0.8167; -8.9889e-02; 28568.71; 561514.86; 191114.49; 0.2500; 336; 143; 539; 47; 161; 12; 628; 777; 5; 2; 0.5606; -3.6635e-02; 602.23; 941.20; 472.35; 0.8862; 1602; 332; 123; 0.0178; 3890; 1; 1; 0; 2; 45079.32; 0.00; 210392.85; 255472.17; 370207758.03; 0.032432
1781; 1509; 166; 1675; 2111; 3786; 4835; 471; 5306; 930; 1567; 0; 1; 10022; 8556; 209; 0.2712; 0.8028; -8.6495e-02; 26913.40; 542648.39; 165770.78; 1.5556; 334; 144; 573; 48; 165; 18; 631; 772; 6; 10; 0.5778; -1.9799e-02; 598.25; 876.47; 419.02; 0.8235; 1635; 362; 153; 0.0179; 3886; 9; 8; 0; 2; 835739.46; 0.00; 266995.75; 1102735.22; 369325090.81; 0.032144
1782; 1512; 166; 1678; 2115; 3793; 4831; 474; 5305; 928; 1568; 0; 1; 10026; 8556; 208; 0.2715; 0.7562; -9.3657e-02; 22367.83; 535056.10; 144145.77; 0.0000; 323; 138; 602; 47; 166; 9; 642; 767; 2; 5; 0.5695; -1.0640e-02; 600.31; 903.45; 437.14; 0.9855; 1634; 346; 138; 0.0181; 3878; 2; 2; 0; 2; 112939.10; 0.00; 170970.67; 283909.77; 367907702.90; 0.033269
1783; 1517; 164; 1681; 2117; 3798; 4823; 478; 5301; 926; 1568; 0; 1; 10025; 8556; 212; 0.2722; 0.7845; -1.0238e-01; 22737.87; 520337.22; 174382.21; 0.6364; 324; 140; 634; 41; 174; 11; 654; 791; 2; 5; 0.5758; -3.6247e-05; 597.73; 897.03; 403.57; 1.2403; 1627; 341; 129; 0.0182; 3877; 5; 5; 1; 2; 599299.30; 41119.86; 202174.00; 842593.16; 367007426.57; 0.032182
1784; 1521; 162; 1683; 2121; 3804; 4818; 479; 5297; 926; 1567; 0; 1; 10027; 8556; 212; 0.2727; 0.7574; -1.1585e-01; 27197.68; 507141.04; 154978.43; 1.0833; 319; 142; 671; 48; 186; 12; 660; 785; 5; 5; 0.5682; -2.7712e-03; 599.09; 926.36; 447.57; 1.8750; 1626; 332; 120; 0.0184; 3872; 4; 4; 0; 2; 408596.34; 0.00; 104545.94; 513142.29; 365771358.85; 0.032923
1785; 1523; 162; 1685; 2132; 3817; 4806; 478; 5284; 927; 1567; 0; 1; 10028; 8556; 213; 0.2741; 0.7225; -1.3205e-01; 21313.68; 497100.88; 162479.89; 3.5455; 320; 146; 705; 47; 192; 11; 664; 785; 5; 3; 0.5630; 1.4524e-03; 603.62; 929.15; 433.65; 1.8120; 1626; 330; 117; 0.0185; 3866; 3; 3; 0; 3; 438288.29; 0.00; 119885.72; 558174.01; 365025313.94; 0.032486
1786; 1516; 161; 1677; 2143; 3820; 4799; 480; 5279; 925; 1566; 0; 1; 10024; 8556; 209; 0.2749; 0.7562; -1.3330e-01; 21311.37; 483255.48; 113994.67; 0.6000; 310; 140; 750; 59; 205; 10; 689; 794; 3; 5; 0.5623; -2.1063e-03; 601.95; 903.76; 444.51; 2.8929; 1649; 349; 140; 0.0187; 3857; 5; 5; 0; 2; 277059.64; 0.00; 121893.93; 398953.57; 363764929.97; 0.032546
1787; 1518; 159; 1677; 2150; 3827; 4789; 482; 5271; 927; 1568; 0; 1; 10025; 8556; 208; 0.2756; 0.7135; -1.4788e-01; 23443.18; 480966.63; 203714.41; 4.0769; 315; 144; 777; 38; 214; 13; 683; 797; 6; 6; 0.5542; -9.7472e-03; 601.90; 923.10; 441.25; 1.9921; 1629; 335; 127; 0.0188; 3848; 5; 5; 0; 3; 708597.28; 0.00; 354740.32; 1063337.60; 362319312.78; 0.032335
1788; 1512; 158; 1670; 2161; 3831; 4781; 485; 5266; 926; 1569; 0; 1; 10023; 8556; 203; 0.2763; 0.7365; -1.2501e-01; 16450.97; 474652.62; 125742.55; 1.5556; 306; 137; 799; 36; 219; 9; 688; 802; 2; 4; 0.5558; -1.1591e-02; 602.99; 932.47; 468.41; 2.6202; 1631; 332; 129; 0.0190; 3842; 3; 3; 0; 1; 398285.10; 0.00; 42870.39; 441155.48; 361278776.91; 0.033216
1789; 1515; 158; 1673; 2170; 3843; 4771; 484; 5255; 927; 1569; 0; 1; 10025; 8556; 204; 0.2775; 0.7063; -1.4080e-01; 21116.27; 469027.07; 147838.05; 1.7273; 316; 146; 823; 36; 221; 11; 681; 813; 7; 1; 0.5591; -8.0773e-03; 602.15; 923.28; 419.84; 0.6960; 1622; 329; 125; 0.0191; 3831; 1; 1; 0; 2; 308110.40; 0.00; 111944.60; 420055.00; 359384498.96; 0.032391
1790; 1502; 158; 1660; 2182; 3842; 4765; 485; 5250; 927; 1570; 0; 1; 10019; 8556; 197; 0.2781; 0.4836; -2.0739e-01; 16504.77; 462491.83; 248642.08; 23.0000; 306; 140; 843; 32; 230; 3; 711; 820; 0; 2; 0.5617; -5.2380e-03; 602.70; 906.30; 471.57; 1.3684; 1646; 349; 152; 0.0198; 3824; 1; 1; 0; 0; 220318.93; 0.00; 0.00; 220318.93; 358351359.61; 0.032363
1791; 1502; 158; 1660; 2195; 3855; 4758; 481; 5239; 930; 1569; 0; 1; 10024; 8556; 192; 0.2790; 0.5960; -2.7435e-01; 31046.00; 453189.15; 179948.44; 0.3000; 310; 147; 874; 35; 241; 10; 776; 892; 9; 1; 0.5697; 9.9585e-06; 603.71; 934.50; 474.72; 0.6385; 1622; 322; 130; 0.0204; 3822; 0; 0; 0; 6; 0.00; 0.00; 542723.37; 542723.37; 357281894.22; 0.032098
1792; 1507; 156; 1663; 2204; 3867; 4745; 478; 5223; 935; 1569; 0; 1; 10025; 8556; 194; 0.2803; 0.5964; -3.1196e-01; 16131.34; 440308.21; 101981.96; 0.1000; 302; 144; 913; 50; 250; 10; 802; 892; 8; 2; 0.5633; 2.3114e-03; 604.40; 919.71; 457.87; 1.1471; 1639; 330; 136; 0.0209; 3818; 2; 2; 0; 4; 105255.00; 0.00; 143337.22; 248592.21; 356022429.79; 0.032525
1793; 1507; 157; 1664; 2206; 3870; 4741; 478; 5219; 933; 1568; 0; 1; 10022; 8556; 198; 0.2810; 0.5267; -2.9656e-01; 19376.60; 432596.54; 200426.18; 9.1429; 300; 139; 941; 41; 253; 7; 802; 898; 4; 3; 0.5772; 6.8601e-03; 603.49; 892.80; 427.13; 1.1986; 1648; 344; 146; 0.0216; 3818; 3; 3; 0; 4; 678921.83; 0.00; 223420.57; 902342.39; 355236253.19; 0.032135
1794; 1509; 156; 1665; 2213; 3878; 4729; 483; 5212; 933; 1572; 0; 1; 10023; 8556; 198; 0.2818; 0.5135; -3.1111e-01; 21969.41; 421978.76; 139037.47; 2.6667; 303; 137; 977; 44; 263; 15; 830; 910; 6; 9; 0.5694; 1.1526e-03; 604.29; 921.93; 417.70; 1.0960; 1626; 323; 125; 0.0224; 3819; 8; 8; 0; 4; 1062554.77; 0.00; 134401.59; 1196956.36; 354495342.29; 0.033003
1795; 1512; 155; 1667; 2222; 3889; 4722; 477; 5199; 936; 1568; 0; 0; 10024; 8556; 199; 0.2830; 0.5238; -3.3263e-01; 15148.35; 414536.55; 102338.34; 0.7778; 296; 140; 1010; 51; 270; 9; 850; 924; 8; 1; 0.5786; 1.2324e-03; 605.30; 919.93; 408.16; 1.1680; 1630; 324; 125; 0.0231; 3812; 1; 1; 0; 6; 29074.35; 0.00; 289811.53; 318885.88; 353225501.33; 0.033394
1796; 1513; 153; 1666; 2230; 3896; 4711; 476; 5187; 939; 1568; 0; 0; 10022; 8556; 200; 0.2840; 0.4646; -3.4647e-01; 14291.17; 404484.00; 80435.67; 1.5714; 290; 134; 1044; 46; 277; 7; 857; 945; 4; 3; 0.5828; 1.0107e-02; 604.64; 915.58; 426.85; 0.7442; 1636; 329; 129; 0.0239; 3804; 3; 3; 0; 3; 179304.79; 0.00; 167798.06; 347102.85; 351762527.75; 0.032229
1797; 1515; 152; 1667; 2236; 3903; 4705; 475; 5180; 940; 1567; 0; 0; 10023; 8556; 200; 0.2847; 0.4884; -3.4784e-01; 31053.61; 393675.08; 92362.54; 0.0000; 289; 134; 1090; 55; 293; 8; 870; 984; 5; 3; 0.5870; 2.4207e-02; 606.72; 927.55; 459.36; 0.2248; 1641; 329; 129; 0.0249; 3805; 3; 3; 0; 3; 149116.56; 0.00; 86688.05; 235804.61; 350552906.55; 0.032266
1798; 1512; 152; 1664; 2243; 3907; 4699; 471; 5170; 944; 1567; 0; 0; 10021; 8556; 199; 0.2854; 0.4799; -3.5919e-01; 16410.99; 386022.77; 94253.78; 0.3333; 287; 132; 1121; 39; 304; 9; 870; 995; 6; 3; 0.5836; 3.5297e-02; 604.61; 904.33; 438.78; 2.3942; 1643; 336; 137; 0.0257; 3802; 2; 2; 0; 6; 107418.55; 0.00; 303518.41; 410936.96; 349470825.24; 0.032118
1799; 1515; 152; 1667; 2248; 3915; 4689; 469; 5158; 948; 1569; 2; 0; 10021; 8556; 202; 0.2863; 0.4889; -3.3530e-01; 17946.06; 381419.61; 102924.77; 0.8667; 293; 136; 1143; 34; 310; 15; 891; 1015; 11; 4; 0.5842; 4.4822e-02; 605.44; 893.08; 434.45; 0.8414; 1650; 347; 145; 0.0263; 3801; 3; 3; 0; 7; 440121.86; 0.00; 323707.80; 763829.66; 348377998.40; 0.032351
1800; 1522; 153; 1675; 2251; 3926; 4684; 469; 5153; 948; 1570; 2; 0; 10027; 8556; 204; 0.2869; 0.3892; -3.8450e-01; 27204.30; 378700.75; 135105.38; 0.1667; 285; 130; 1161; 35; 309; 6; 904; 1011; 4; 2; 0.5832; 4.7120e-02; 606.89; 930.01; 453.96; 1.5528; 1641; 327; 123; 0.0273; 3795; 2; 2; 0; 1; 234597.40; 0.00; 27412.03; 262009.43; 346732589.89; 0.032819
1801; 1520; 155; 1675; 2261; 3936; 4673; 463; 5136; 951; 1569; 2; 0; 10023; 8556; 208; 0.2886; 0.4200; -3.9805e-01; 16900.85; 370041.10; 107082.15; 3.0000; 289; 131; 1203; 49; 314; 10; 928; 1065; 8; 2; 0.5818; 4.8065e-02; 606.82; 900.90; 441.41; 2.1197; 1653; 350; 142; 0.0283; 3794; 2; 2; 0; 6; 203186.07; 0.00; 363952.04; 567138.12; 345855624.35; 0.032154
1802; 1525; 157; 1682; 2262; 3944; 4665; 462; 5127; 953; 1572; 2; 0; 10024; 8556; 214; 0.2894; 0.4302; -3.5665e-01; 14237.60; 366331.16; 120291.11; 0.1667; 283; 123; 1215; 25; 320; 6; 948; 1081; 3; 3; 0.5782; 3.9815e-02; 607.76; 934.75; 483.49; 2.4651; 1650; 343; 129; 0.0291; 3787; 3; 2; 0; 2; 250523.02; 0.00; 109134.29; 359657.32; 344730530.27; 0.032559
1803; 1528; 153; 1681; 2265; 3946; 4660; 464; 5124; 953; 1570; 2; 0; 10023; 8556; 214; 0.2897; 0.4363; -2.7964e-01; 13144.14; 358135.43; 63141.18; 0.6667; 280; 120; 1255; 53; 333; 12; 968; 1088; 5; 7; 0.5826; 3.0865e-02; 605.86; 872.40; 443.14; 1.1228; 1693; 385; 171; 0.0298; 3784; 6; 6; 0; 5; 242536.51; 0.00; 200118.41; 442654.93; 343116945.10; 0.032283
1804; 1539; 152; 1691; 2262; 3953; 4654; 464; 5118; 957; 1573; 2; 0; 10028; 8556; 219; 0.2900; 0.3732; -2.6027e-01; 26398.09; 354105.62; 183968.38; 1.2222; 279; 122; 1275; 34; 338; 9; 936; 1089; 5; 4; 0.5718; 2.2368e-02; 607.02; 947.84; 419.56; 1.3889; 1640; 327; 108; 0.0307; 3780; 3; 3; 0; 2; 359121.34; 0.00; 175431.53; 534552.87; 342105236.83; 0.032393
1805; 1530; 155; 1685; 2274; 3959; 4646; 459; 5105; 959; 1573; 2; 1; 10023; 8556; 218; 0.2913; 0.3741; -3.1145e-01; 14821.52; 345425.35; 66668.26; 1.0000; 272; 116; 1313; 57; 337; 5; 981; 1106; 4; 1; 0.5748; 1.1101e-02; 607.60; 892.36; 436.94; 1.4423; 1683; 374; 156; 0.0316; 3773; 1; 1; 0; 3; 29663.24; 0.00; 103636.77; 133300.01; 340519358.24; 0.032515
1806; 1533; 154; 1687; 2279; 3966; 4636; 459; 5095; 962; 1575; 1; 0; 10023; 8556; 220; 0.2921; 0.3847; -3.0829e-01; 14513.56; 338749.37; 84575.64; 1.1818; 273; 115; 1349; 42; 346; 11; 996; 1115; 7; 4; 0.5857; 1.3116e-02; 606.57; 919.10; 436.17; 1.0821; 1659; 354; 134; 0.0325; 3768; 4; 4; 0; 4; 396245.11; 0.00; 159107.61; 555352.72; 339566113.26; 0.031983
1807; 1539; 152; 1691; 2282; 3973; 4628; 461; 5089; 964; 1577; 1; 1; 10026; 8556; 221; 0.2925; 0.3865; -2.6770e-01; 19793.73; 333304.99; 84223.71; 0.4444; 271; 113; 1373; 41; 350; 9; 1000; 1110; 3; 6; 0.5713; 3.8551e-03; 604.41; 921.64; 438.44; 1.2803; 1667; 353; 132; 0.0332; 3761; 5; 4; 0; 1; 218896.65; 0.00; 115253.69; 334150.35; 338520017.70; 0.032543
1808; 1540; 150; 1690; 2290; 3980; 4620; 459; 5079; 965; 1574; 2; 0; 10024; 8556; 222; 0.2936; 0.3780; -2.3481e-01; 53468.93; 327152.29; 99677.99; 0.5455; 267; 113; 1403; 44; 363; 11; 995; 1112; 7; 4; 0.5797; 3.4220e-03; 606.00; 900.35; 440.27; 0.6327; 1680; 369; 147; 0.0340; 3758; 4; 4; 0; 4; 397720.29; 0.00; 197161.71; 594882.00; 337714506.30; 0.032249
1809; 1537; 150; 1687; 2301; 3988; 4612; 455; 5067; 966; 1571; 2; 1; 10021; 8556; 222; 0.2949; 0.3686; -2.3271e-01; 10215.52; 323848.88; 98761.08; 1.3333; 258; 107; 1421; 36; 372; 3; 992; 1111; 3; 0; 0.5849; -7.1264e-03; 604.45; 919.14; 425.48; 0.7594; 1667; 355; 133; 0.0348; 3750; 0; 0; 0; 1; 0.00; 0.00; 19183.55; 19183.55; 336169486.94; 0.032595
1810; 1546; 152; 1698; 2297; 3995; 4609; 455; 5064; 964; 1571; 2; 1; 10023; 8556; 231; 0.2955; 0.3523; -2.3307e-01; 10215.24; 318555.46; 45598.38; 0.0000; 259; 105; 1452; 43; 378; 4; 990; 1113; 3; 1; 0.5618; -1.5348e-02; 606.50; 939.21; 412.47; 3.1933; 1663; 350; 119; 0.0355; 3745; 1; 1; 0; 3; 29072.80; 0.00; 64450.29; 93523.08; 334714850.39; 0.031831
1811; 1543; 152; 1695; 2303; 3998; 4603; 456; 5059; 964; 1572; 2; 0; 10021; 8556; 230; 0.2960; 0.3652; -2.5461e-01; 9371.37; 313339.93; 77169.36; 2.0000; 257; 103; 1480; 36; 381; 2; 994; 1120; 0; 2; 0.5868; -1.2121e-02; 607.72; 946.50; 478.80; 0.8898; 1668; 357; 127; 0.0363; 3740; 2; 2; 0; 0; 119910.83; 0.00; 0.00; 119910.83; 333414813.17; 0.031930
1812; 1543; 151; 1694; 2311; 4005; 4594; 456; 5050; 966; 1573; 2; 0; 10021; 8556; 229; 0.2969; 0.3373; -2.2316e-01; 11752.21; 308119.81; 81903.40; 2.0000; 259; 106; 1519; 44; 389; 4; 1014; 1126; 2; 2; 0.5768; -1.4640e-02; 608.58; 912.79; 451.38; 1.0845; 1681; 371; 142; 0.0371; 3731; 1; 1; 0; 0; 75276.44; 0.00; 0.00; 75276.44; 332251417.16; 0.031965
1813; 1546; 151; 1697; 2315; 4012; 4588; 456; 5044; 964; 1571; 2; 1; 10020; 8556; 233; 0.2978; 0.3443; -1.9345e-01; 10618.27; 302242.16; 54142.07; 0.2500; 261; 106; 1560; 54; 387; 8; 1020; 1131; 5; 3; 0.5828; -1.6779e-03; 608.22; 914.35; 420.27; 1.2889; 1675; 368; 135; 0.0379; 3728; 3; 3; 0; 4; 102551.80; 0.00; 116882.43; 219434.24; 330740183.77; 0.031906
1814; 1551; 152; 1703; 2319; 4022; 4586; 454; 5040; 964; 1570; 2; 0; 10026; 8556; 233; 0.2983; 0.3441; -1.7239e-01; 11495.16; 298896.73; 160569.52; 2.0000; 256; 103; 1582; 36; 398; 4; 1028; 1129; 3; 1; 0.5863; 1.4618e-03; 607.36; 921.38; 420.68; 0.4609; 1676; 361; 128; 0.0386; 3720; 1; 1; 0; 2; 173138.36; 0.00; 177320.66; 350459.03; 329899760.78; 0.032097
1815; 1557; 152; 1709; 2324; 4033; 4577; 452; 5029; 964; 1568; 2; 1; 10026; 8556; 239; 0.2996; 0.3317; -2.0707e-01; 13715.54; 295219.84; 113089.18; 2.6000; 260; 108; 1606; 35; 401; 5; 1039; 1131; 5; 0; 0.5810; 4.2320e-03; 608.99; 923.89; 472.03; 1.2308; 1696; 382; 143; 0.0394; 3713; 0; 0; 0; 3; 0.00; 0.00; 227088.10; 227088.10; 328624280.01; 0.032271
1816; 1557; 153; 1710; 2338; 4048; 4562; 451; 5013; 965; 1569; 1; 0; 10026; 8556; 240; 0.3013; 0.3159; -2.0015e-01; 22648.12; 289801.98; 106373.51; 2.0000; 263; 107; 1627; 43; 401; 11; 1059; 1139; 8; 3; 0.5912; 1.4891e-02; 612.63; 906.45; 474.06; 0.9236; 1705; 397; 157; 0.0403; 3707; 2; 2; 0; 4; 155575.44; 0.00; 186030.11; 341605.54; 327134177.98; 0.032107
1817; 1554; 150; 1704; 2349; 4053; 4551; 453; 5004; 966; 1569; 1; 0; 10023; 8556; 237; 0.3022; 0.3279; -1.7587e-01; 27161.80; 287660.94; 89385.36; 0.4444; 265; 108; 1631; 37; 408; 18; 1079; 1150; 11; 5; 0.5781; 1.2173e-02; 612.78; 910.57; 467.42; 2.3290; 1700; 392; 155; 0.0411; 3708; 5; 5; 0; 8; 176135.20; 0.00; 551724.07; 727859.28; 326364810.95; 0.032259
1818; 1554; 149; 1703; 2358; 4061; 4543; 454; 4997; 966; 1569; 1; 0; 10024; 8556; 235; 0.3031; 0.3209; -1.4790e-01; 20171.31; 286167.77; 133108.94; 1.7500; 261; 105; 1639; 37; 401; 12; 1076; 1147; 7; 4; 0.5925; 1.7012e-02; 609.39; 893.05; 428.13; 1.1392; 1701; 393; 158; 0.0419; 3704; 4; 4; 0; 6; 616759.50; 0.00; 347172.19; 963931.69; 325909536.69; 0.032772
1819; 1551; 149; 1700; 2373; 4073; 4534; 454; 4988; 965; 1568; 0; 2; 10026; 8556; 230; 0.3042; 0.3258; -1.4911e-01; 14390.29; 283987.82; 81138.62; 3.6154; 258; 104; 1646; 30; 403; 13; 1070; 1145; 8; 3; 0.5780; 9.6712e-03; 612.71; 910.42; 446.24; 1.8733; 1690; 380; 150; 0.0424; 3693; 2; 1; 0; 5; 80005.69; 0.00; 262024.09; 342029.78; 324692304.96; 0.033085
1820; 1546; 150; 1696; 2381; 4077; 4529; 455; 4984; 965; 1570; 0; 0; 10026; 8556; 226; 0.3047; 0.3243; -1.5510e-01; 42056.54; 281709.91; 119245.17; 3.6667; 270; 109; 1659; 36; 406; 21; 1068; 1145; 11; 5; 0.5881; 1.2581e-02; 610.48; 910.85; 445.97; 0.5541; 1675; 374; 148; 0.0430; 3688; 3; 3; 0; 7; 320013.82; 0.00; 360945.06; 680958.88; 323640930.21; 0.032260
1821; 1538; 146; 1684; 2383; 4067; 4530; 458; 4988; 966; 1570; 0; 1; 10021; 8556; 219; 0.3041; 0.3326; -1.3271e-01; 27354.95; 279865.83; 139392.33; 3.5000; 266; 103; 1665; 40; 404; 24; 1072; 1147; 7; 14; 0.5865; 9.5561e-03; 611.45; 912.47; 444.92; 0.7153; 1664; 363; 144; 0.0435; 3678; 6; 4; 0; 7; 195728.70; 0.00; 399157.19; 594885.89; 322621648.38; 0.032709
1822; 1539; 145; 1684; 2395; 4079; 4520; 458; 4978; 967; 1570; 0; 1; 10024; 8556; 216; 0.3052; 0.3344; -9.7836e-02; 37922.44; 278186.59; 122670.79; 4.3000; 271; 108; 1660; 27; 406; 30; 1056; 1141; 12; 10; 0.5782; 1.5231e-02; 612.47; 917.68; 444.99; 1.8406; 1648; 354; 138; 0.0438; 3666; 1; 0; 0; 8; 54829.88; 0.00; 553388.26; 608218.14; 320660048.61; 0.032595
1823; 1544; 145; 1689; 2386; 4075; 4528; 458; 4986; 962; 1565; 0; 0; 10023; 8556; 222; 0.3048; 0.3248; -8.6799e-02; 28755.78; 275030.77; 116912.08; 4.3438; 273; 106; 1675; 65; 403; 32; 1097; 1138; 10; 11; 0.5866; 1.0272e-02; 616.39; 889.00; 456.99; 0.6867; 1692; 388; 166; 0.0443; 3654; 3; 0; 0; 8; 37391.34; 0.00; 246426.26; 283817.60; 318665122.78; 0.032613
1824; 1545; 145; 1690; 2387; 4077; 4527; 457; 4984; 961; 1563; 0; 1; 10022; 8556; 224; 0.3052; 0.3319; -6.0385e-02; 29341.15; 275098.49; 113549.42; 5.6250; 275; 108; 1662; 35; 393; 32; 1097; 1141; 11; 12; 0.5868; 1.5234e-02; 615.78; 903.18; 447.10; 1.0755; 1674; 383; 159; 0.0446; 3645; 2; 1; 0; 9; 233913.09; 0.00; 616321.75; 850234.84; 317036697.66; 0.032182
1825; 1539; 143; 1682; 2378; 4060; 4541; 456; 4997; 964; 1563; 0; 0; 10021; 8556; 217; 0.3033; 0.3343; -5.3336e-02; 63234.80; 275712.64; 149862.10; 7.6835; 314; 109; 1644; 24; 385; 79; 1074; 1139; 17; 37; 0.5723; -3.0407e-04; 614.71; 902.53; 419.58; 2.0000; 1614; 358; 141; 0.0447; 3652; 16; 4; 0; 9; 857291.64; 0.00; 330140.15; 1187431.79; 316071106.87; 0.032934
1826; 1530; 143; 1673; 2371; 4044; 4558; 454; 5012; 965; 1562; 1; 0; 10021; 8556; 208; 0.3014; 0.3440; -1.5058e-02; 45869.65; 277524.07; 140388.11; 8.7703; 314; 109; 1602; 46; 379; 74; 1057; 1137; 12; 21; 0.5698; -9.6949e-03; 615.10; 912.28; 470.20; 2.3403; 1615; 352; 144; 0.0448; 3643; 13; 1; 1; 7; 406840.54; 43457.88; 492483.99; 942782.42; 314017404.24; 0.033382
1827; 1531; 140; 1671; 2351; 4022; 4577; 457; 5034; 969; 1566; 1; 0; 10025; 8556; 202; 0.2984; 0.3485; 6.6472e-03; 58742.37; 280564.68; 139850.99; 9.2235; 320; 109; 1555; 39; 370; 85; 1042; 1131; 14; 36; 0.5859; -1.2609e-02; 615.01; 892.65; 417.00; 0.7333; 1595; 337; 135; 0.0448; 3637; 26; 6; 1; 4; 1739264.07; 75974.90; 171575.51; 1986814.48; 313209051.63; 0.033057
1828; 1518; 138; 1656; 2355; 4011; 4581; 457; 5038; 972; 1567; 2; 2; 10021; 8556; 191; 0.2976; 0.3514; 5.2828e-02; 47311.80; 283988.87; 151827.35; 8.5397; 296; 106; 1500; 42; 351; 63; 1032; 1127; 12; 23; 0.5693; -1.9053e-02; 619.23; 906.90; 504.48; 1.9184; 1620; 338; 147; 0.0446; 3636; 16; 4; 0; 6; 844083.38; 0.00; 360820.11; 1204903.49; 311817534.08; 0.034442
1829; 1511; 136; 1647; 2347; 3994; 4597; 456; 5053; 975; 1567; 2; 0; 10022; 8556; 181; 0.2955; 0.3642; 9.0957e-02; 71426.77; 284702.92; 159002.46; 12.7000; 318; 106; 1466; 46; 351; 90; 1009; 1121; 15; 38; 0.5772; -1.0213e-02; 614.12; 861.22; 404.32; 2.1438; 1579; 327; 146; 0.0444; 3648; 31; 4; 6; 10; 2884371.92; 543772.72; 530862.35; 3959006.99; 312531439.85; 0.033404
1830; 1506; 135; 1641; 2323; 3964; 4628; 455; 5083; 977; 1567; 1; 0; 10024; 8556; 173; 0.2917; 0.3804; 1.3630e-01; 72995.91; 289266.11; 152537.65; 16.8347; 347; 109; 1399; 33; 330; 121; 1008; 1114; 18; 47; 0.5797; -2.0239e-02; 617.48; 865.27; 451.86; 1.3355; 1546; 325; 152; 0.0441; 3662; 40; 2; 13; 5; 4665146.86; 1297836.44; 231884.14; 6194867.43; 314561075.92; 0.037059
1831; 1492; 138; 1630; 2280; 3910; 4681; 456; 5137; 976; 1570; 1; 0; 10023; 8556; 163; 0.2855; 0.4098; 1.8465e-01; 102049.56; 296166.26; 164083.41; 21.0962; 392; 107; 1314; 42; 312; 156; 987; 1114; 14; 83; 0.5722; -1.1180e-02; 613.34; 851.45; 420.25; 1.2606; 1495; 305; 142; 0.0436; 3715; 79; 1; 21; 1; 9439491.06; 3429529.68; 42667.47; 12911688.21; 322515340.28; 0.040026
