Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
54; 1456; 188; 1644; 1425; 3069; 5564; 671; 6235; 706; 1565; 0; 0; 10010; 8556; 190; 0.1888; 0.7272; -2.1639e-02; 30337.34; 281912.80; 146509.65; 9.3143; 414; 175; 1043; 36; 32; 35; 857; 1038; 8; 11; 0.9202; -2.4297e-02; 658.97; 1109.44; 554.19; 2.8431; 1501; 292; 102; 0.0412; 1400; 10; 3; 2; 5; 896266.07; 167653.34; 360904.00; 1424823.40; 131981130.96; 0.033747
55; 1454; 186; 1640; 1424; 3064; 5564; 672; 6236; 708; 1566; 0; 0; 10008; 8556; 188; 0.1884; 0.7339; -3.0351e-02; 32189.47; 280488.56; 158120.13; 9.7674; 417; 174; 1045; 39; 32; 43; 874; 1035; 2; 15; 0.9122; -3.0216e-02; 659.75; 1135.83; 560.26; 1.7045; 1494; 276; 88; 0.0413; 1410; 11; 2; 3; 2; 840238.55; 191021.40; 77362.75; 1108622.70; 132275286.52; 0.033732
56; 1453; 187; 1640; 1427; 3067; 5559; 672; 6231; 709; 1568; 1; 0; 10007; 8556; 189; 0.1889; 0.7356; -3.5450e-02; 35065.61; 279455.59; 158866.37; 6.7857; 412; 181; 1035; 33; 32; 42; 874; 1041; 8; 11; 0.9052; -4.9145e-02; 663.90; 1139.97; 586.66; 1.7079; 1496; 278; 89; 0.0413; 1423; 8; 1; 2; 6; 682391.38; 140007.23; 355582.38; 1177980.99; 132866095.85; 0.033311
57; 1447; 188; 1635; 1440; 3075; 5552; 665; 6217; 713; 1566; 1; 0; 10005; 8556; 186; 0.1900; 0.7579; -1.3568e-02; 30616.73; 279295.20; 143002.50; 7.7000; 423; 185; 1025; 33; 33; 40; 878; 1040; 8; 13; 0.9097; -5.4135e-02; 665.39; 1098.71; 547.66; 1.3786; 1496; 289; 103; 0.0411; 1434; 13; 0; 2; 7; 914646.94; 130549.04; 541124.96; 1586320.95; 133512139.79; 0.033404
58; 1444; 188; 1632; 1434; 3066; 5560; 662; 6222; 716; 1566; 1; 0; 10004; 8556; 184; 0.1891; 0.7557; 4.1894e-03; 42683.50; 280169.60; 151727.98; 11.4821; 438; 181; 1029; 47; 34; 56; 872; 1033; 5; 19; 0.9246; -3.5629e-02; 665.34; 1131.51; 609.45; 0.4211; 1474; 279; 95; 0.0411; 1460; 16; 2; 9; 4; 1547863.02; 1028143.89; 242193.96; 2818200.87; 135759337.31; 0.033946
59; 1445; 188; 1633; 1423; 3056; 5570; 662; 6232; 718; 1568; 0; 0; 10006; 8556; 183; 0.1877; 0.7310; 6.1039e-03; 49280.18; 282800.34; 167877.64; 23.5102; 442; 181; 1000; 28; 32; 49; 856; 1039; 9; 20; 0.9381; -2.0048e-02; 663.03; 1119.47; 506.84; 1.6706; 1462; 268; 85; 0.0412; 1484; 19; 4; 3; 7; 2208645.14; 293333.60; 517504.29; 3019483.04; 138139190.60; 0.035584
60; 1440; 189; 1629; 1422; 3051; 5574; 660; 6234; 721; 1570; 0; 0; 10006; 8556; 179; 0.1871; 0.7277; -1.4112e-02; 37445.43; 282803.65; 179747.32; 13.2619; 442; 179; 986; 38; 32; 42; 855; 1037; 4; 16; 0.9170; -1.0272e-02; 666.02; 1166.32; 583.87; 2.1918; 1446; 252; 73; 0.0413; 1502; 13; 2; 5; 3; 1198281.30; 511673.35; 224989.10; 1934943.76; 139555058.21; 0.035852
61; 1435; 189; 1624; 1428; 3052; 5572; 657; 6229; 723; 1569; 0; 0; 10004; 8556; 176; 0.1875; 0.7499; -2.4293e-02; 39889.34; 282125.61; 155040.76; 8.2553; 426; 182; 977; 33; 31; 47; 855; 1042; 8; 15; 0.9389; 3.6780e-03; 664.80; 1125.24; 581.88; 0.8913; 1473; 268; 92; 0.0413; 1520; 14; 2; 1; 6; 1153313.66; 135469.17; 479221.01; 1768003.84; 140834982.41; 0.034410
62; 1436; 189; 1625; 1430; 3055; 5576; 654; 6230; 724; 1567; 0; 0; 10009; 8556; 172; 0.1872; 0.7369; -2.3118e-02; 38610.99; 282106.15; 166562.02; 16.3265; 436; 186; 963; 36; 30; 49; 842; 1038; 6; 12; 0.9363; -1.1426e-03; 663.16; 1167.69; 567.67; 2.7746; 1448; 243; 71; 0.0413; 1527; 9; 0; 2; 4; 728934.48; 253566.98; 294614.63; 1277116.09; 141305551.17; 0.034188
63; 1435; 189; 1624; 1434; 3058; 5577; 648; 6225; 727; 1564; 0; 0; 10010; 8556; 170; 0.1875; 0.7520; -2.0441e-02; 43996.47; 282564.82; 164235.42; 15.3878; 452; 189; 954; 40; 32; 49; 848; 1042; 8; 21; 0.9451; 8.0077e-03; 661.87; 1118.24; 571.12; 0.9231; 1453; 261; 91; 0.0414; 1541; 15; 1; 3; 6; 1556839.05; 309579.69; 448824.23; 2315242.97; 142560907.64; 0.033536
64; 1428; 188; 1616; 1432; 3048; 5585; 644; 6229; 729; 1561; 1; 0; 10006; 8556; 166; 0.1868; 0.7600; -1.5176e-02; 37292.18; 282824.45; 150131.56; 18.4386; 465; 185; 945; 42; 33; 57; 844; 1039; 4; 17; 0.8884; -1.7638e-02; 663.05; 1140.38; 588.04; 3.6098; 1422; 248; 82; 0.0412; 1564; 14; 1; 11; 3; 1651033.93; 1312868.31; 248327.85; 3212230.08; 145193683.32; 0.034915
65; 1423; 188; 1611; 1430; 3041; 5590; 639; 6229; 735; 1562; 1; 0; 10005; 8556; 162; 0.1861; 0.7636; -1.5212e-03; 52647.60; 284197.59; 156586.07; 17.8939; 461; 184; 922; 35; 33; 66; 844; 1035; 10; 21; 0.9035; -3.5269e-02; 662.71; 1097.92; 569.85; 4.0306; 1428; 260; 98; 0.0410; 1595; 20; 1; 11; 7; 2006352.45; 1328740.28; 661892.29; 3996985.02; 148475059.79; 0.036107
66; 1420; 188; 1608; 1414; 3022; 5608; 634; 6242; 739; 1561; 1; 0; 10003; 8556; 161; 0.1841; 0.7655; 2.3736e-02; 49061.49; 288492.45; 171750.91; 25.7792; 478; 188; 892; 37; 33; 77; 839; 1027; 13; 25; 0.9130; -3.4837e-02; 657.44; 1099.22; 531.42; 1.4574; 1411; 255; 94; 0.0409; 1637; 24; 2; 15; 10; 2531844.85; 2065988.44; 1165887.27; 5763720.55; 153207749.54; 0.037151
67; 1422; 187; 1609; 1410; 3019; 5613; 630; 6243; 744; 1561; 1; 0; 10006; 8556; 159; 0.1834; 0.7567; 3.4444e-02; 52327.06; 293279.22; 176748.86; 26.4918; 460; 184; 842; 28; 31; 61; 820; 1023; 11; 13; 0.9468; -1.0364e-02; 657.63; 1075.41; 510.11; 0.9082; 1423; 257; 98; 0.0409; 1663; 11; 2; 13; 7; 1657558.94; 1582004.43; 558953.32; 3798516.69; 156247186.53; 0.039500
68; 1416; 188; 1604; 1393; 2997; 5639; 626; 6265; 745; 1559; 1; 0; 10007; 8556; 153; 0.1807; 0.7608; 3.9293e-02; 53647.92; 296446.15; 198779.39; 26.6143; 492; 184; 820; 40; 32; 70; 829; 1017; 6; 26; 0.9514; 2.6843e-02; 659.12; 1110.37; 531.02; 0.1786; 1394; 237; 84; 0.0410; 1698; 24; 0; 14; 2; 3088374.71; 2398834.50; 126480.42; 5613689.63; 160973774.82; 0.036888
69; 1414; 187; 1601; 1383; 2984; 5652; 623; 6275; 748; 1558; 1; 0; 10007; 8556; 150; 0.1792; 0.7775; 3.0347e-02; 44176.48; 299699.97; 167855.06; 24.0476; 469; 182; 787; 38; 30; 63; 802; 1018; 5; 21; 0.9490; 4.3995e-02; 658.13; 1155.92; 554.79; 1.8358; 1385; 217; 67; 0.0410; 1721; 19; 2; 8; 3; 2575685.57; 1389417.48; 238534.11; 4203637.16; 164209555.35; 0.039300
70; 1412; 188; 1600; 1374; 2974; 5662; 614; 6276; 757; 1559; 1; 0; 10007; 8556; 149; 0.1780; 0.7790; 3.0276e-02; 52553.15; 305577.96; 184891.19; 27.5915; 477; 182; 744; 22; 28; 71; 806; 1017; 8; 25; 0.9271; 3.2109e-02; 656.70; 1127.91; 553.59; 1.7403; 1382; 226; 77; 0.0408; 1753; 23; 1; 11; 5; 3348858.94; 1755893.19; 449519.45; 5554271.57; 168648116.19; 0.037426
71; 1402; 189; 1591; 1356; 2947; 5687; 610; 6297; 758; 1557; 1; 0; 10002; 8556; 145; 0.1754; 0.7764; 3.9327e-02; 59740.63; 309281.00; 203368.05; 31.2892; 509; 177; 708; 37; 26; 83; 810; 1010; 7; 36; 0.9297; 1.2039e-02; 653.07; 1045.92; 491.67; 1.3232; 1365; 244; 99; 0.0408; 1798; 34; 0; 16; 6; 5065244.18; 2628555.32; 590042.03; 8283841.54; 174895667.88; 0.039221
72; 1401; 188; 1589; 1338; 2927; 5706; 607; 6313; 763; 1558; 1; 0; 10003; 8556; 142; 0.1730; 0.7934; 6.0696e-02; 54763.29; 311840.14; 185154.09; 29.3690; 500; 178; 664; 40; 24; 84; 798; 1012; 8; 30; 0.9253; 8.4319e-04; 654.43; 1115.27; 554.73; 1.4156; 1345; 219; 77; 0.0405; 1832; 23; 3; 13; 6; 3263034.01; 2243896.85; 264961.52; 5771892.37; 179808207.10; 0.042851
73; 1396; 189; 1585; 1332; 2917; 5717; 603; 6320; 767; 1559; 1; 0; 10004; 8556; 137; 0.1717; 0.8033; 7.4506e-02; 56913.99; 318729.23; 190458.18; 29.9000; 501; 180; 621; 43; 22; 80; 772; 1007; 9; 28; 0.9351; -1.4173e-03; 650.72; 1089.25; 551.06; 1.2771; 1349; 220; 83; 0.0404; 1870; 25; 3; 14; 5; 2886641.69; 2140104.22; 558833.94; 5585579.85; 184266806.62; 0.039511
74; 1397; 190; 1587; 1316; 2903; 5734; 602; 6336; 768; 1560; 1; 0; 10007; 8556; 136; 0.1697; 0.8012; 8.2824e-02; 50234.40; 323304.12; 179337.57; 28.7568; 492; 174; 582; 42; 23; 74; 764; 1002; 3; 27; 0.9425; 3.7888e-03; 649.35; 1101.82; 559.13; 1.1852; 1358; 217; 81; 0.0402; 1906; 24; 1; 16; 3; 2962634.34; 2606673.06; 147930.86; 5717238.26; 188824855.32; 0.039263
75; 1396; 191; 1587; 1291; 2878; 5762; 601; 6363; 769; 1561; 1; 0; 10010; 8556; 133; 0.1664; 0.8076; 7.7411e-02; 75188.45; 335306.85; 212506.43; 37.1806; 505; 179; 537; 29; 23; 72; 767; 1002; 7; 21; 0.9111; -1.1240e-02; 648.14; 1080.36; 553.23; 2.0353; 1350; 218; 85; 0.0400; 1934; 18; 2; 14; 4; 3105788.84; 2397580.32; 339798.14; 5843167.30; 193716514.86; 0.039438
76; 1394; 188; 1582; 1283; 2865; 5770; 602; 6372; 772; 1562; 0; 0; 10009; 8556; 129; 0.1650; 0.8284; 8.3746e-02; 53490.39; 337912.40; 191837.18; 26.4247; 479; 177; 503; 40; 20; 73; 747; 1001; 7; 23; 0.9320; 5.6521e-03; 642.87; 1089.36; 541.74; 1.0633; 1363; 208; 79; 0.0398; 1959; 17; 4; 14; 3; 2408709.82; 1755497.03; 331092.93; 4495299.78; 197033470.62; 0.039605
77; 1396; 187; 1583; 1263; 2846; 5787; 604; 6391; 770; 1561; 0; 0; 10007; 8556; 132; 0.1630; 0.8462; 9.0800e-02; 55772.34; 349629.16; 190864.65; 34.3582; 502; 185; 468; 39; 19; 67; 733; 994; 9; 20; 0.9242; 1.1061e-02; 642.06; 1131.94; 573.94; 2.0870; 1340; 201; 69; 0.0395; 1991; 17; 1; 12; 6; 2399790.03; 1890769.97; 838425.18; 5128985.18; 201417024.48; 0.037814
78; 1394; 189; 1583; 1255; 2838; 5795; 605; 6400; 771; 1565; 0; 0; 10009; 8556; 130; 0.1619; 0.8215; 9.0448e-02; 71682.97; 362329.21; 212052.00; 32.2881; 509; 189; 431; 31; 16; 59; 717; 986; 14; 17; 0.9344; 3.1689e-02; 638.02; 1049.88; 535.77; 1.1124; 1347; 219; 89; 0.0393; 2018; 15; 2; 13; 8; 2727017.56; 1745924.81; 936205.45; 5409147.83; 205692054.51; 0.038657
79; 1395; 185; 1580; 1247; 2827; 5800; 604; 6404; 775; 1564; 0; 0; 10006; 8556; 130; 0.1609; 0.8534; 1.0297e-01; 77304.05; 363999.27; 194367.60; 27.8769; 508; 190; 417; 46; 13; 65; 712; 986; 10; 18; 0.9565; 1.8784e-02; 639.08; 1086.51; 570.03; 0.5000; 1348; 212; 82; 0.0391; 2050; 17; 3; 15; 7; 2221339.63; 2631527.51; 525754.88; 5378622.02; 210137888.21; 0.039029
80; 1391; 187; 1578; 1244; 2822; 5809; 601; 6410; 775; 1563; 0; 0; 10007; 8556; 127; 0.1602; 0.8473; 1.0481e-01; 71366.27; 375185.61; 220557.15; 29.8732; 521; 194; 391; 39; 13; 71; 690; 978; 15; 20; 0.9384; 6.4671e-03; 638.67; 1091.17; 598.00; 1.3690; 1330; 211; 84; 0.0388; 2075; 20; 2; 11; 7; 2736430.79; 2116984.54; 1089463.24; 5942878.58; 214054674.27; 0.038988
81; 1390; 188; 1578; 1228; 2806; 5824; 597; 6421; 777; 1562; 0; 0; 10004; 8556; 130; 0.1587; 0.8643; 1.1763e-01; 62625.79; 386667.96; 209974.31; 32.0448; 524; 193; 355; 35; 12; 67; 679; 979; 9; 18; 0.9373; -5.2361e-03; 633.68; 1084.22; 507.89; 0.5867; 1320; 205; 75; 0.0387; 2104; 18; 1; 11; 6; 2712295.36; 2106926.00; 609533.87; 5428755.22; 218179997.84; 0.039738
82; 1390; 187; 1577; 1231; 2808; 5823; 593; 6416; 782; 1562; 0; 0; 10006; 8556; 127; 0.1587; 0.8764; 1.1678e-01; 65038.15; 399385.50; 210494.73; 30.0000; 520; 205; 330; 43; 12; 66; 670; 975; 18; 18; 0.9272; -8.6913e-03; 636.57; 1133.19; 623.52; 2.1600; 1328; 202; 75; 0.0383; 2136; 16; 3; 8; 12; 2777798.07; 1422666.89; 1933344.85; 6133809.81; 223655333.22; 0.039055
83; 1386; 187; 1573; 1232; 2805; 5825; 587; 6412; 789; 1563; 0; 0; 10006; 8556; 123; 0.1584; 0.8741; 1.2080e-01; 69016.91; 415762.55; 232489.33; 31.2881; 518; 193; 294; 30; 12; 59; 666; 959; 13; 16; 0.9401; -4.2876e-04; 633.77; 1086.86; 567.99; 0.5357; 1327; 207; 84; 0.0380; 2154; 15; 1; 6; 7; 3115729.12; 1310382.56; 796053.05; 5222164.74; 227375980.15; 0.039992
84; 1386; 186; 1572; 1235; 2807; 5822; 587; 6409; 789; 1562; 0; 0; 10005; 8556; 123; 0.1587; 0.8672; 1.1449e-01; 117192.83; 422809.61; 243271.28; 23.4242; 534; 201; 277; 42; 11; 66; 678; 960; 19; 21; 0.9448; 1.0776e-02; 632.77; 1088.12; 550.39; 0.4000; 1315; 203; 80; 0.0379; 2185; 21; 3; 11; 10; 3331601.62; 1567790.96; 1170099.91; 6069492.49; 231544641.00; 0.038780
85; 1388; 184; 1572; 1236; 2808; 5825; 586; 6411; 788; 1558; 0; 0; 10007; 8556; 121; 0.1586; 0.8706; 1.0065e-01; 68464.83; 442624.15; 231578.64; 19.0444; 525; 191; 243; 32; 12; 45; 680; 963; 10; 13; 0.9344; 1.0488e-02; 633.29; 1116.64; 571.56; 1.6232; 1307; 190; 69; 0.0376; 2202; 11; 1; 6; 5; 1461505.05; 969823.56; 962894.16; 3394222.77; 233956414.65; 0.039906
86; 1396; 182; 1578; 1240; 2818; 5816; 584; 6400; 790; 1556; 0; 0; 10008; 8556; 126; 0.1597; 0.8576; 8.2387e-02; 78093.22; 446922.81; 249711.29; 23.1154; 552; 203; 229; 31; 10; 52; 684; 966; 16; 15; 0.9415; 6.3802e-03; 633.52; 1070.49; 544.12; 0.2875; 1303; 206; 80; 0.0375; 2223; 14; 1; 5; 11; 2535298.39; 868855.93; 1826027.25; 5230181.57; 237792385.28; 0.036351
87; 1392; 180; 1572; 1240; 2812; 5827; 584; 6411; 787; 1551; 0; 0; 10010; 8556; 118; 0.1587; 0.8810; 8.1695e-02; 67795.75; 452927.09; 223593.13; 20.8542; 561; 197; 217; 40; 10; 48; 692; 966; 6; 13; 0.9343; 7.7466e-03; 636.01; 1136.42; 569.66; 0.1034; 1274; 176; 58; 0.0374; 2238; 11; 2; 7; 4; 1114691.58; 1740830.31; 738314.36; 3593836.24; 240343086.98; 0.038791
88; 1393; 180; 1573; 1237; 2810; 5824; 582; 6406; 790; 1552; 0; 0; 10006; 8556; 123; 0.1590; 0.8996; 8.2449e-02; 167890.62; 447950.89; 225401.03; 22.4407; 564; 207; 210; 42; 9; 59; 690; 968; 15; 15; 0.9099; 4.4459e-05; 634.57; 1092.74; 579.08; 3.4231; 1289; 201; 78; 0.0370; 2256; 12; 2; 9; 11; 1552942.49; 1851094.70; 1841611.59; 5245648.77; 243922685.43; 0.036617
89; 1392; 179; 1571; 1239; 2810; 5826; 579; 6405; 793; 1551; 0; 0; 10008; 8556; 119; 0.1587; 0.8927; 7.6979e-02; 77917.75; 482047.91; 253609.37; 26.2564; 541; 194; 179; 28; 9; 39; 680; 958; 8; 8; 0.9437; 7.4514e-03; 634.16; 1091.94; 531.54; 0.1549; 1298; 190; 71; 0.0368; 2267; 6; 1; 6; 6; 1056161.83; 1209446.52; 714603.39; 2980211.74; 245872237.97; 0.038812
90; 1389; 181; 1570; 1245; 2815; 5821; 578; 6399; 793; 1552; 0; 0; 10007; 8556; 119; 0.1594; 0.9076; 8.1632e-02; 70720.60; 486453.44; 235208.65; 8.6667; 552; 197; 173; 33; 10; 36; 690; 960; 7; 10; 0.9423; 1.9167e-03; 633.70; 1072.98; 561.86; 0.9634; 1301; 201; 82; 0.0366; 2283; 8; 1; 9; 5; 1109663.31; 1425706.31; 830421.84; 3365791.45; 248204922.37; 0.035801
91; 1388; 180; 1568; 1245; 2813; 5818; 577; 6395; 796; 1553; 0; 0; 10004; 8556; 120; 0.1595; 0.8951; 6.9069e-02; 69208.32; 479426.50; 228191.73; 6.7045; 561; 192; 176; 40; 10; 44; 681; 960; 6; 15; 0.9470; 6.3846e-03; 633.55; 1055.74; 511.08; 0.4815; 1289; 201; 81; 0.0365; 2303; 13; 3; 8; 4; 2315856.13; 1113672.06; 594231.88; 4023760.07; 251307384.60; 0.036314
92; 1391; 184; 1575; 1244; 2819; 5816; 575; 6391; 798; 1557; 0; 0; 10008; 8556; 123; 0.1598; 0.8928; 6.8659e-02; 80193.00; 495377.11; 251832.35; 14.4762; 575; 204; 167; 35; 11; 42; 666; 966; 7; 12; 0.9555; 5.4943e-03; 634.11; 1101.93; 556.82; 0.6479; 1274; 194; 71; 0.0364; 2315; 11; 0; 9; 3; 1514715.29; 1991619.00; 437114.91; 3943449.19; 253411485.87; 0.037189
93; 1387; 186; 1573; 1254; 2827; 5811; 570; 6381; 801; 1557; 0; 0; 10009; 8556; 120; 0.1606; 0.8878; 4.3167e-02; 77598.64; 474584.72; 213068.03; 4.4423; 585; 205; 177; 52; 11; 52; 689; 965; 12; 14; 0.9696; 1.4108e-02; 635.59; 1098.40; 605.18; 0.2468; 1272; 197; 77; 0.0364; 2332; 13; 1; 10; 8; 1263514.68; 1453816.29; 1336062.77; 4053393.74; 255750202.37; 0.037082
94; 1387; 186; 1573; 1253; 2826; 5808; 567; 6375; 804; 1557; 0; 0; 10005; 8556; 124; 0.1609; 0.8800; 2.8116e-02; 69390.18; 477108.54; 195455.04; 4.6809; 571; 198; 165; 41; 11; 47; 693; 965; 4; 13; 0.9862; 3.8680e-02; 631.05; 1068.46; 500.24; 0.4583; 1276; 196; 72; 0.0365; 2343; 10; 2; 11; 3; 1093809.55; 2224232.73; 468203.39; 3786245.68; 258124881.82; 0.037228
95; 1394; 185; 1579; 1256; 2835; 5802; 567; 6369; 806; 1558; 0; 0; 10010; 8556; 125; 0.1614; 0.9082; 2.3442e-02; 72314.46; 493984.67; 248248.52; 9.1702; 571; 197; 154; 36; 11; 47; 683; 970; 9; 12; 0.9881; 4.9656e-02; 630.30; 1083.28; 512.35; 0.2727; 1267; 191; 66; 0.0366; 2361; 11; 2; 10; 8; 1905355.70; 1886758.03; 1465434.27; 5257547.99; 261021522.34; 0.036873
96; 1391; 186; 1577; 1264; 2841; 5797; 564; 6361; 809; 1559; 0; 0; 10011; 8556; 122; 0.1620; 0.8476; 6.9330e-03; 71378.43; 511006.12; 204200.21; 8.0667; 578; 198; 136; 29; 11; 30; 686; 963; 5; 7; 0.9765; 4.9300e-02; 632.40; 1111.27; 588.25; 1.8923; 1264; 187; 65; 0.0367; 2370; 7; 1; 7; 4; 639886.60; 929403.57; 271865.11; 1841155.28; 261245803.63; 0.038828
97; 1399; 180; 1579; 1261; 2840; 5790; 568; 6358; 810; 1558; 0; 0; 10008; 8556; 127; 0.1622; 0.8746; 7.0722e-03; 78285.66; 483397.32; 219477.43; 8.8889; 583; 201; 146; 42; 12; 45; 690; 969; 7; 15; 1.0008; 5.1790e-02; 628.73; 1050.92; 554.26; 0.1481; 1287; 208; 81; 0.0369; 2387; 14; 8; 7; 7; 1766007.46; 1496725.72; 1202721.59; 4465454.76; 263702555.83; 0.034289
98; 1400; 182; 1582; 1254; 2836; 5798; 568; 6366; 809; 1559; 0; 0; 10011; 8556; 127; 0.1614; 0.9213; 1.8533e-02; 70254.73; 503924.99; 234466.00; 10.8649; 574; 193; 133; 32; 10; 37; 693; 967; 3; 7; 0.9926; 5.2900e-02; 628.43; 1026.95; 504.55; 1.2073; 1296; 209; 82; 0.0370; 2394; 7; 1; 9; 3; 1446644.65; 1496165.91; 380546.14; 3323356.70; 264668013.29; 0.037777
99; 1395; 183; 1578; 1253; 2831; 5799; 567; 6366; 811; 1561; 0; 0; 10008; 8556; 126; 0.1612; 0.9207; 4.1173e-02; 75796.84; 478136.68; 225047.95; 11.7708; 562; 191; 138; 42; 13; 48; 679; 962; 7; 15; 1.0000; 6.5163e-02; 630.87; 1054.79; 565.04; 0.8974; 1296; 204; 78; 0.0370; 2415; 13; 4; 10; 6; 2236171.24; 1847277.41; 761997.86; 4845446.51; 267678217.16; 0.036259
100; 1390; 186; 1576; 1251; 2827; 5801; 561; 6362; 814; 1561; 0; 0; 10003; 8556; 129; 0.1613; 0.9176; 4.6037e-02; 67378.28; 507599.33; 219943.34; 7.2121; 567; 200; 121; 31; 12; 33; 660; 961; 6; 8; 0.9582; 5.9262e-02; 629.78; 1066.71; 569.25; 0.8378; 1291; 203; 74; 0.0369; 2422; 6; 0; 4; 6; 642428.95; 786367.66; 760051.70; 2188848.31; 268382605.51; 0.038282
101; 1389; 189; 1578; 1253; 2831; 5800; 559; 6359; 815; 1563; 0; 0; 10005; 8556; 129; 0.1615; 0.9082; 2.7378e-02; 67928.08; 506675.02; 219581.68; 1.9394; 578; 200; 119; 31; 12; 33; 656; 959; 6; 6; 1.0142; 6.6161e-02; 630.31; 1090.86; 562.56; 0.1290; 1265; 191; 62; 0.0369; 2434; 5; 0; 11; 3; 287219.60; 1692203.24; 500661.82; 2480084.66; 269355146.32; 0.034750
102; 1391; 188; 1579; 1252; 2831; 5801; 556; 6357; 817; 1561; 0; 0; 10005; 8556; 130; 0.1615; 0.8959; 8.0728e-03; 71897.80; 488237.49; 235561.40; 9.1860; 574; 196; 125; 39; 12; 43; 657; 964; 7; 16; 1.0253; 7.2165e-02; 629.65; 1030.25; 506.68; 0.1081; 1283; 204; 74; 0.0371; 2448; 12; 2; 6; 5; 1897710.03; 1694716.02; 788727.38; 4381153.43; 271658416.49; 0.035137
103; 1396; 188; 1584; 1250; 2834; 5799; 556; 6355; 818; 1562; 0; 0; 10007; 8556; 133; 0.1616; 0.8935; 8.5234e-04; 63227.85; 503008.17; 216430.93; 6.4242; 561; 189; 111; 29; 13; 33; 669; 962; 2; 13; 0.9352; 5.0011e-02; 631.15; 1069.98; 570.92; 6.0429; 1289; 203; 70; 0.0369; 2458; 7; 1; 9; 1; 856352.98; 1553196.04; 347244.45; 2756793.48; 273063167.60; 0.037664
104; 1393; 186; 1579; 1259; 2838; 5794; 555; 6349; 819; 1560; 0; 0; 10006; 8556; 129; 0.1622; 0.9159; 3.6746e-03; 70674.89; 482817.71; 211463.90; 2.4146; 557; 196; 123; 45; 18; 41; 666; 965; 6; 12; 0.9717; 3.0717e-02; 630.65; 1027.30; 520.67; 1.0921; 1299; 205; 76; 0.0367; 2466; 8; 1; 10; 4; 812369.46; 2049306.22; 392128.72; 3253804.39; 273866365.61; 0.035505
105; 1389; 189; 1578; 1260; 2838; 5796; 552; 6348; 819; 1560; 0; 0; 10005; 8556; 129; 0.1623; 0.9148; 1.8120e-02; 73245.82; 511929.44; 218030.09; 4.3448; 571; 200; 113; 31; 20; 29; 656; 969; 4; 3; 0.9903; 8.7283e-03; 629.04; 1083.29; 545.94; 0.5789; 1270; 186; 57; 0.0367; 2469; 3; 0; 6; 3; 268133.07; 1590702.91; 591623.19; 2450459.16; 274649453.21; 0.036166
106; 1392; 188; 1580; 1258; 2838; 5793; 554; 6347; 819; 1561; 0; 0; 10004; 8556; 132; 0.1625; 0.9544; 4.6732e-02; 66034.37; 489431.24; 203793.58; 0.0270; 570; 201; 123; 40; 21; 37; 665; 969; 5; 12; 0.9996; 1.7276e-02; 628.00; 1055.07; 552.70; 1.0278; 1291; 204; 72; 0.0366; 2485; 11; 5; 9; 4; 1030534.21; 1453090.88; 451570.81; 2935195.90; 275509277.05; 0.035098
107; 1399; 188; 1587; 1258; 2845; 5790; 552; 6342; 821; 1561; 0; 0; 10008; 8556; 135; 0.1628; 0.8809; 2.7629e-02; 71042.70; 485531.53; 188202.75; 3.5278; 571; 203; 119; 33; 19; 36; 653; 957; 5; 14; 1.0009; 1.5954e-02; 627.17; 1075.89; 556.36; 0.3125; 1291; 199; 64; 0.0366; 2494; 12; 3; 4; 4; 1370929.93; 566145.45; 422176.01; 2359251.39; 276120106.00; 0.035742
108; 1392; 188; 1580; 1264; 2844; 5784; 553; 6337; 823; 1564; 0; 0; 10004; 8556; 132; 0.1632; 0.9125; 4.2439e-02; 63414.50; 474597.57; 196461.03; 0.5476; 560; 203; 125; 42; 20; 42; 659; 961; 6; 16; 1.0061; 1.8939e-02; 626.27; 1039.42; 519.58; 0.4521; 1301; 205; 73; 0.0367; 2497; 11; 1; 9; 1; 1405362.76; 1349350.73; 63615.65; 2818329.13; 276340464.08; 0.034977
109; 1405; 188; 1593; 1260; 2853; 5780; 552; 6332; 824; 1564; 0; 0; 10009; 8556; 140; 0.1636; 0.9410; 3.9520e-02; 61403.29; 504060.86; 214508.26; 0.0000; 548; 198; 116; 33; 16; 31; 651; 962; 5; 10; 0.9829; 8.2783e-03; 627.75; 1068.07; 510.81; 2.1613; 1305; 202; 62; 0.0366; 2511; 6; 0; 7; 4; 871283.12; 944135.51; 798987.94; 2614406.58; 277848677.80; 0.035587
