Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
1251; 1552; 180; 1732; 2101; 3833; 4739; 462; 5201; 989; 1631; 4; 2; 10023; 8556; 265; 0.2765; 0.8542; 2.2204e-01; 108116.99; 558499.46; 262633.11; 0.0000; 699; 175; 58; 38; 12; 34; 784; 847; 4; 17; 0.6570; -2.3853e-04; 597.01; 1154.30; 490.68; 1.0261; 1329; 380; 115; 0.0241; 3811; 16; 4; 7; 0; 3186342.28; 950223.90; 0.00; 4136566.18; 381473560.65; 0.038159
1252; 1558; 178; 1736; 2106; 3842; 4730; 464; 5194; 990; 1632; 4; 2; 10026; 8556; 266; 0.2772; 0.8629; 2.3983e-01; 96296.64; 603345.32; 228546.67; 0.0000; 647; 170; 59; 35; 13; 29; 772; 840; 5; 10; 0.6606; -6.5077e-03; 598.32; 1140.68; 484.68; 1.0917; 1382; 386; 120; 0.0237; 3811; 8; 4; 2; 2; 1120534.21; 159772.78; 187057.60; 1467364.60; 381096823.73; 0.037317
1253; 1566; 177; 1743; 2099; 3842; 4730; 463; 5193; 991; 1631; 4; 2; 10026; 8556; 273; 0.2772; 0.8644; 2.4241e-01; 108461.34; 580428.02; 255951.40; 0.0857; 689; 177; 64; 34; 17; 35; 777; 853; 5; 11; 0.6745; -5.7297e-03; 593.11; 1094.93; 447.89; 0.2612; 1370; 407; 134; 0.0234; 3819; 11; 1; 9; 3; 1475807.86; 1609459.21; 314674.77; 3399941.83; 382185238.99; 0.033777
1254; 1570; 179; 1749; 2095; 3844; 4725; 462; 5187; 992; 1633; 4; 2; 10023; 8556; 282; 0.2778; 0.8797; 2.5545e-01; 100397.42; 627827.97; 294345.25; 0.0938; 697; 172; 63; 34; 13; 32; 772; 837; 7; 8; 0.6742; -1.5359e-03; 594.02; 1134.84; 468.50; 0.3304; 1342; 394; 112; 0.0231; 3823; 8; 2; 8; 5; 1091012.37; 1338167.47; 671202.03; 3100381.87; 382980988.88; 0.036340
1255; 1580; 180; 1760; 2084; 3844; 4729; 460; 5189; 993; 1633; 3; 2; 10026; 8556; 290; 0.2775; 0.9591; 2.9360e-01; 108865.84; 656466.75; 292168.35; 0.1000; 702; 179; 63; 32; 17; 30; 760; 833; 6; 9; 0.6706; 1.4051e-02; 598.04; 1121.05; 485.99; 1.2459; 1362; 412; 122; 0.0227; 3831; 8; 1; 8; 3; 1611845.60; 1469906.86; 681253.95; 3763006.41; 384442672.52; 0.035943
1256; 1583; 180; 1763; 2076; 3839; 4735; 460; 5195; 989; 1629; 3; 2; 10023; 8556; 296; 0.2772; 0.8994; 2.8843e-01; 117484.76; 631605.14; 307261.01; 8.8205; 690; 179; 75; 42; 17; 39; 737; 810; 9; 10; 0.6658; 1.9133e-02; 595.80; 1127.27; 501.40; 0.8571; 1382; 415; 119; 0.0224; 3832; 8; 1; 10; 4; 2081487.53; 1964176.62; 667183.98; 4712848.13; 386717882.63; 0.036822
1257; 1590; 180; 1770; 2073; 3843; 4730; 460; 5190; 989; 1629; 3; 2; 10022; 8556; 304; 0.2778; 0.9269; 2.6403e-01; 116502.54; 690673.21; 285104.28; 0.0000; 686; 180; 65; 29; 16; 26; 734; 806; 4; 5; 0.6715; 2.3185e-02; 596.41; 1106.36; 452.21; 0.1933; 1382; 423; 119; 0.0221; 3823; 4; 1; 5; 0; 971835.46; 811550.97; 0.00; 1783386.42; 385710795.36; 0.038082
1258; 1598; 181; 1779; 2073; 3852; 4726; 458; 5184; 990; 1629; 3; 2; 10026; 8556; 309; 0.2784; 0.9415; 2.2029e-01; 101881.72; 614228.35; 262117.57; 0.0000; 730; 192; 91; 52; 19; 44; 733; 822; 12; 9; 0.6711; 1.2852e-02; 597.02; 1104.78; 492.65; 1.6885; 1366; 431; 122; 0.0217; 3826; 5; 0; 7; 8; 994570.56; 1214376.76; 1387592.00; 3596539.32; 386985577.00; 0.034195
1259; 1595; 180; 1775; 2077; 3852; 4723; 459; 5182; 989; 1628; 3; 2; 10023; 8556; 308; 0.2788; 0.9674; 2.2829e-01; 92844.95; 627391.36; 247362.87; 0.0000; 729; 186; 91; 44; 21; 40; 726; 799; 9; 12; 0.6774; 1.1717e-02; 593.85; 1089.06; 477.48; 0.7188; 1366; 436; 128; 0.0214; 3834; 9; 3; 11; 6; 1622651.79; 2147772.82; 581269.42; 4351694.03; 389265590.70; 0.036600
1260; 1601; 180; 1781; 2057; 3838; 4740; 460; 5200; 987; 1627; 3; 2; 10025; 8556; 312; 0.2769; 0.9772; 2.2208e-01; 108271.40; 630195.92; 296024.35; 0.0000; 719; 187; 108; 57; 21; 46; 746; 775; 7; 14; 0.6636; 1.8011e-03; 593.35; 1065.03; 491.19; 1.3129; 1415; 459; 147; 0.0211; 3849; 12; 2; 15; 6; 2045611.66; 2936420.62; 691228.89; 5673261.17; 392895059.15; 0.037602
1261; 1604; 182; 1786; 2058; 3844; 4735; 461; 5196; 989; 1632; 3; 2; 10029; 8556; 313; 0.2771; 1.0294; 2.4161e-01; 93824.90; 750894.02; 299954.57; 0.1579; 724; 188; 79; 17; 21; 19; 713; 755; 4; 8; 0.6613; 1.7832e-04; 592.64; 1091.75; 464.91; 1.0000; 1366; 430; 117; 0.0207; 3848; 5; 2; 2; 4; 712083.36; 437564.64; 791817.72; 1941465.72; 393286851.51; 0.039355
1262; 1604; 184; 1788; 2058; 3846; 4730; 460; 5190; 989; 1633; 3; 3; 10025; 8556; 319; 0.2778; 1.0020; 2.2584e-01; 110969.59; 727524.29; 307174.78; 0.9600; 709; 195; 90; 30; 22; 25; 714; 772; 6; 5; 0.6474; -1.0525e-02; 594.40; 1077.00; 490.60; 1.8855; 1406; 450; 131; 0.0203; 3839; 4; 1; 4; 1; 640354.28; 1070476.00; 68723.99; 1779554.26; 392716955.32; 0.034406
1263; 1597; 187; 1784; 2059; 3843; 4733; 461; 5194; 987; 1635; 3; 3; 10024; 8556; 316; 0.2776; 1.0114; 2.2192e-01; 99330.09; 706980.24; 294749.84; 0.3333; 719; 189; 97; 32; 24; 30; 731; 769; 4; 12; 0.6588; -5.2737e-03; 594.61; 1094.56; 521.00; 1.1181; 1390; 443; 127; 0.0200; 3849; 11; 1; 7; 2; 1888828.10; 1224004.50; 229515.32; 3342347.92; 393997469.01; 0.034191
1264; 1603; 186; 1789; 2058; 3847; 4729; 464; 5193; 985; 1635; 3; 4; 10025; 8556; 320; 0.2779; 1.0100; 1.8475e-01; 103372.64; 691285.84; 278126.07; 0.5588; 720; 185; 109; 42; 23; 34; 724; 748; 6; 13; 0.6636; -2.6446e-03; 595.24; 1102.05; 499.50; 1.0690; 1377; 436; 116; 0.0197; 3850; 10; 3; 8; 2; 1142361.60; 1643867.93; 279641.74; 3065871.28; 394184907.57; 0.036265
1265; 1596; 186; 1782; 2069; 3851; 4726; 462; 5188; 986; 1634; 5; 4; 10025; 8556; 313; 0.2784; 1.0240; 1.7969e-01; 103072.77; 696082.17; 279211.59; 0.1875; 702; 181; 112; 37; 24; 32; 727; 746; 5; 10; 0.6514; -9.1157e-03; 594.36; 1074.82; 490.83; 1.5588; 1404; 449; 136; 0.0194; 3852; 10; 1; 6; 2; 1866866.51; 1089374.44; 353545.07; 3309786.03; 395203197.95; 0.035898
1266; 1600; 186; 1786; 2064; 3850; 4727; 461; 5188; 986; 1633; 5; 3; 10024; 8556; 318; 0.2784; 1.0395; 1.7895e-01; 104375.28; 694309.93; 312518.64; 0.4865; 722; 190; 119; 39; 24; 37; 725; 736; 4; 12; 0.6614; -1.6324e-02; 595.19; 1107.16; 480.19; 0.8378; 1371; 429; 111; 0.0191; 3849; 9; 2; 7; 2; 2227986.40; 1588970.06; 317310.17; 4134266.62; 396605608.33; 0.036222
1267; 1598; 188; 1786; 2068; 3854; 4722; 460; 5182; 986; 1634; 5; 3; 10022; 8556; 320; 0.2791; 1.0840; 1.6439e-01; 100058.32; 718385.63; 280463.60; 0.0741; 721; 188; 112; 30; 24; 27; 707; 721; 7; 5; 0.6599; -2.3056e-02; 593.97; 1109.72; 479.88; 1.7963; 1362; 428; 108; 0.0188; 3847; 5; 1; 4; 3; 990344.78; 857113.53; 443584.79; 2291043.09; 397308034.76; 0.037316
1268; 1601; 190; 1791; 2054; 3845; 4731; 460; 5191; 985; 1635; 4; 3; 10021; 8556; 326; 0.2782; 1.0925; 1.7453e-01; 111322.44; 699660.77; 297360.90; 0.6667; 748; 194; 126; 41; 24; 33; 693; 718; 3; 12; 0.6468; -2.1149e-02; 592.25; 1083.03; 496.16; 0.9055; 1378; 453; 127; 0.0186; 3851; 11; 1; 5; 1; 1833646.54; 964526.74; 146928.26; 2945101.54; 398026032.63; 0.034870
1269; 1603; 190; 1793; 2065; 3858; 4725; 460; 5185; 983; 1633; 4; 3; 10026; 8556; 323; 0.2791; 1.1273; 1.8615e-01; 104255.89; 740525.35; 321520.31; 0.5556; 706; 197; 115; 22; 23; 27; 659; 713; 10; 4; 0.6387; -3.1134e-02; 591.86; 1095.70; 479.48; 1.8534; 1394; 439; 116; 0.0182; 3850; 3; 0; 3; 5; 345210.98; 560994.45; 553674.39; 1459879.82; 397494916.66; 0.035738
1270; 1592; 190; 1782; 2083; 3865; 4721; 459; 5180; 981; 1630; 4; 3; 10026; 8556; 312; 0.2799; 1.1054; 2.0143e-01; 101998.62; 742108.19; 307148.23; 0.5862; 716; 202; 118; 30; 22; 29; 660; 714; 8; 7; 0.6484; -3.7109e-02; 596.47; 1051.87; 511.91; 1.3145; 1426; 471; 159; 0.0179; 3856; 5; 0; 9; 6; 1061584.61; 1180889.76; 746160.07; 2988634.45; 398404544.22; 0.033767
1271; 1594; 192; 1786; 2081; 3867; 4718; 461; 5179; 979; 1632; 4; 3; 10025; 8556; 317; 0.2803; 1.1929; 2.0802e-01; 101222.85; 795723.05; 349011.77; 1.1538; 721; 188; 119; 30; 24; 26; 652; 697; 6; 8; 0.6582; -3.6973e-02; 592.26; 1071.27; 449.26; 0.6532; 1378; 441; 124; 0.0176; 3859; 7; 1; 7; 5; 1138813.61; 1468658.95; 840229.26; 3447701.83; 399722434.01; 0.035795
1272; 1594; 194; 1788; 2086; 3874; 4718; 461; 5179; 977; 1632; 4; 3; 10030; 8556; 314; 0.2805; 1.0747; 1.6872e-01; 119091.96; 793545.95; 308792.53; 1.1200; 707; 193; 123; 30; 24; 25; 625; 674; 3; 8; 0.6384; -3.3359e-02; 593.02; 1083.93; 449.50; 1.9825; 1393; 428; 114; 0.0173; 3853; 7; 1; 4; 0; 1429107.00; 674565.76; 0.00; 2103672.76; 398851522.04; 0.036404
1273; 1592; 193; 1785; 2090; 3875; 4714; 464; 5178; 977; 1634; 4; 3; 10030; 8556; 311; 0.2806; 1.1745; 1.5738e-01; 106480.82; 774535.21; 289044.36; 0.0333; 738; 195; 133; 35; 23; 30; 667; 699; 6; 11; 0.6436; -3.1047e-02; 592.00; 1074.27; 472.57; 1.5118; 1371; 438; 127; 0.0170; 3846; 8; 2; 2; 2; 1274980.48; 217708.55; 310100.00; 1802789.03; 398362382.77; 0.034622
1274; 1592; 191; 1783; 2091; 3874; 4711; 465; 5176; 976; 1632; 4; 3; 10026; 8556; 313; 0.2810; 1.0036; 8.1130e-02; 97589.95; 824572.14; 325041.73; 2.4118; 707; 194; 128; 25; 25; 17; 620; 691; 3; 5; 0.6523; -1.9318e-02; 588.45; 1084.69; 462.58; 0.8696; 1387; 428; 115; 0.0170; 3844; 4; 2; 2; 2; 701537.74; 443481.01; 301926.95; 1446945.70; 397967354.92; 0.034223
1275; 1585; 191; 1776; 2103; 3879; 4706; 465; 5171; 975; 1631; 4; 3; 10025; 8556; 307; 0.2817; 1.0786; 7.0256e-02; 90214.99; 744185.96; 257952.32; 0.5135; 738; 196; 161; 51; 28; 37; 661; 728; 6; 5; 0.6556; -8.1958e-03; 591.66; 1081.37; 455.66; 0.9833; 1359; 427; 120; 0.0169; 3846; 5; 2; 10; 5; 1119107.31; 1700362.18; 711739.79; 3531209.27; 398844238.22; 0.033751
1276; 1582; 194; 1776; 2106; 3882; 4710; 466; 5176; 969; 1629; 4; 3; 10027; 8556; 305; 0.2818; 1.0962; 5.1237e-02; 117827.66; 740129.54; 250686.41; 0.0541; 739; 202; 166; 42; 28; 37; 670; 711; 8; 11; 0.6598; -1.1182e-03; 589.98; 1067.03; 485.24; 1.1029; 1379; 441; 136; 0.0168; 3849; 9; 0; 7; 5; 1498838.86; 1367791.86; 534567.64; 3401198.36; 399954583.96; 0.036516
1277; 1584; 194; 1778; 2110; 3888; 4702; 468; 5170; 967; 1629; 4; 3; 10025; 8556; 309; 0.2827; 1.1206; 8.2107e-02; 122039.71; 782965.56; 277552.83; 0.2000; 712; 193; 163; 34; 29; 25; 656; 701; 11; 8; 0.6581; -1.5474e-04; 592.61; 1098.22; 543.29; 1.6880; 1383; 434; 125; 0.0166; 3845; 7; 4; 3; 4; 1302012.96; 391374.73; 213326.96; 1906714.65; 400005676.32; 0.036344
1278; 1581; 195; 1776; 2120; 3896; 4696; 465; 5161; 969; 1629; 4; 3; 10026; 8556; 306; 0.2835; 1.1497; 9.5352e-02; 94238.38; 798372.66; 287282.00; 0.0000; 716; 189; 165; 27; 31; 19; 644; 695; 5; 5; 0.6679; 4.7563e-03; 589.04; 1088.10; 491.29; 2.8279; 1371; 428; 122; 0.0165; 3843; 4; 1; 5; 3; 925944.29; 689479.90; 330121.58; 1945545.77; 399783416.15; 0.034361
1279; 1587; 198; 1785; 2117; 3902; 4693; 465; 5158; 969; 1632; 4; 3; 10029; 8556; 312; 0.2839; 1.1727; 9.3917e-02; 87276.30; 794618.82; 287995.73; 0.0556; 717; 193; 177; 31; 34; 18; 649; 684; 1; 11; 0.6485; 9.2240e-04; 587.77; 1051.09; 474.34; 1.4082; 1412; 459; 147; 0.0163; 3842; 10; 1; 3; 0; 1263667.94; 457385.34; 0.00; 1721053.28; 399534855.06; 0.034413
1280; 1580; 200; 1780; 2125; 3905; 4688; 467; 5155; 968; 1635; 5; 3; 10028; 8556; 308; 0.2844; 1.1501; 7.9792e-02; 91481.40; 743904.46; 292058.41; 0.7895; 717; 194; 213; 54; 36; 38; 631; 677; 7; 13; 0.6687; 8.6776e-03; 587.20; 1091.76; 520.86; 1.2385; 1390; 438; 130; 0.0163; 3850; 10; 3; 12; 5; 2035443.40; 2083538.03; 699522.33; 4818503.76; 401242652.25; 0.034115
1281; 1579; 203; 1782; 2129; 3911; 4676; 466; 5142; 970; 1639; 5; 3; 10023; 8556; 315; 0.2856; 1.1495; 5.1026e-02; 118129.38; 797219.48; 333511.68; 0.6500; 724; 190; 201; 27; 38; 20; 628; 659; 4; 6; 0.6680; 2.0515e-02; 588.81; 1071.92; 502.96; 1.7626; 1385; 454; 139; 0.0162; 3844; 4; 0; 5; 2; 483883.83; 945934.57; 165200.59; 1595018.99; 400600294.09; 0.038223
1282; 1589; 201; 1790; 2122; 3912; 4674; 471; 5145; 966; 1638; 5; 3; 10023; 8556; 323; 0.2858; 1.1720; 4.4035e-02; 85493.62; 760453.48; 269435.51; 0.2500; 718; 189; 227; 46; 40; 28; 634; 683; 1; 10; 0.6701; 3.7703e-02; 587.01; 1108.78; 485.55; 1.5283; 1371; 429; 106; 0.0161; 3840; 8; 3; 4; 1; 1240959.01; 716255.79; 159930.19; 2117144.99; 399896491.11; 0.033946
1283; 1592; 205; 1797; 2113; 3910; 4679; 472; 5151; 964; 1641; 5; 3; 10025; 8556; 328; 0.2853; 1.1526; 1.4128e-02; 91285.15; 749990.24; 318081.80; 1.2000; 716; 191; 242; 44; 43; 35; 628; 675; 5; 13; 0.6730; 3.3815e-02; 586.26; 1097.13; 507.63; 1.3644; 1397; 446; 118; 0.0160; 3837; 10; 1; 6; 4; 2527131.90; 821066.55; 269862.97; 3618061.42; 400972760.54; 0.034639
1284; 1597; 204; 1801; 2103; 3904; 4687; 473; 5160; 962; 1639; 5; 3; 10026; 8556; 331; 0.2845; 1.1913; 4.2315e-02; 90290.97; 768393.49; 279347.13; 0.2308; 701; 190; 246; 39; 43; 26; 629; 664; 3; 8; 0.6693; 3.4615e-02; 584.85; 1087.08; 466.12; 0.8305; 1417; 449; 118; 0.0159; 3840; 8; 1; 4; 3; 1833113.61; 691778.74; 235080.39; 2759972.73; 402246024.24; 0.036630
1285; 1602; 202; 1804; 2103; 3907; 4684; 478; 5162; 959; 1639; 5; 3; 10028; 8556; 332; 0.2846; 1.2020; 3.0129e-02; 96929.01; 758797.66; 291185.46; 0.3667; 696; 193; 262; 42; 48; 30; 620; 663; 5; 11; 0.6542; 2.9044e-02; 587.68; 1103.09; 528.54; 3.0083; 1419; 452; 120; 0.0157; 3836; 9; 5; 5; 1; 2082539.80; 838890.40; 65719.70; 2987149.91; 402770646.80; 0.035491
1286; 1592; 205; 1797; 2116; 3913; 4678; 475; 5153; 959; 1639; 5; 3; 10025; 8556; 328; 0.2856; 1.1481; 8.8721e-02; 106005.90; 763085.47; 314599.51; 1.5556; 697; 199; 267; 35; 53; 27; 610; 662; 7; 8; 0.6420; 1.6132e-02; 588.32; 1070.51; 491.54; 2.5147; 1437; 464; 136; 0.0156; 3829; 6; 1; 5; 4; 1312957.31; 782278.02; 411791.65; 2507026.98; 402330172.54; 0.035793
1287; 1586; 205; 1791; 2122; 3913; 4672; 477; 5149; 959; 1641; 5; 3; 10021; 8556; 326; 0.2861; 1.1651; 7.9403e-02; 87249.48; 754121.95; 298431.14; 0.8235; 684; 199; 279; 39; 57; 34; 608; 671; 6; 11; 0.6393; -8.2008e-03; 583.91; 1075.72; 449.36; 1.2833; 1428; 446; 120; 0.0155; 3833; 11; 2; 9; 5; 1559555.34; 1753664.00; 611210.24; 3924429.58; 403688302.84; 0.035156
1288; 1583; 205; 1788; 2132; 3920; 4667; 477; 5144; 959; 1641; 5; 3; 10023; 8556; 321; 0.2867; 1.0364; 5.3895e-02; 82390.29; 781282.34; 291528.74; 5.6957; 662; 194; 280; 35; 58; 23; 619; 658; 5; 6; 0.6501; -1.8504e-02; 587.43; 1063.09; 528.75; 1.5878; 1468; 469; 148; 0.0155; 3828; 4; 0; 1; 3; 556140.57; 187155.81; 290574.74; 1033871.12; 402703576.43; 0.037037
1289; 1590; 204; 1794; 2130; 3924; 4664; 479; 5143; 959; 1642; 5; 3; 10026; 8556; 324; 0.2868; 1.1147; 6.3357e-03; 88729.49; 770733.77; 260232.67; 0.0769; 658; 202; 291; 34; 66; 26; 643; 710; 1; 8; 0.6235; -3.0780e-02; 583.50; 1091.45; 475.54; 2.6000; 1452; 434; 110; 0.0154; 3823; 5; 1; 4; 0; 1174320.82; 484755.66; 0.00; 1659076.48; 401937694.05; 0.033201
1290; 1587; 204; 1791; 2138; 3929; 4661; 482; 5143; 957; 1643; 4; 2; 10029; 8556; 318; 0.2871; 1.0912; -3.6878e-02; 79680.56; 754210.54; 249668.42; 0.1786; 638; 195; 316; 51; 73; 28; 637; 702; 5; 7; 0.6229; -4.5001e-02; 588.13; 1074.57; 505.04; 2.5115; 1479; 449; 131; 0.0154; 3816; 5; 2; 1; 2; 652271.66; 278941.80; 248524.81; 1179738.27; 401038513.80; 0.034031
1291; 1579; 203; 1782; 2146; 3928; 4658; 481; 5139; 957; 1641; 5; 2; 10024; 8556; 314; 0.2875; 1.1382; -2.8731e-02; 70713.36; 759257.95; 234962.09; 0.4643; 603; 197; 336; 49; 86; 28; 648; 706; 6; 5; 0.6267; -5.1358e-02; 588.79; 1073.62; 484.23; 0.4141; 1506; 442; 128; 0.0153; 3808; 5; 1; 3; 3; 533429.81; 148898.50; 208687.08; 891015.39; 399383412.82; 0.033395
1292; 1579; 203; 1782; 2150; 3932; 4654; 479; 5133; 961; 1643; 5; 2; 10026; 8556; 312; 0.2878; 1.1382; -3.0219e-02; 73599.32; 763772.22; 255135.00; 0.6087; 594; 202; 345; 37; 94; 23; 618; 703; 4; 3; 0.6387; -4.8782e-02; 585.96; 1100.75; 487.17; 2.5963; 1501; 421; 109; 0.0152; 3804; 2; 1; 2; 3; 477492.90; 313269.49; 330245.49; 1121007.87; 398705615.48; 0.033012
1293; 1574; 203; 1777; 2154; 3931; 4656; 478; 5134; 960; 1641; 2; 2; 10025; 8556; 308; 0.2878; 1.1440; -1.4948e-02; 70409.34; 764178.67; 249941.03; 0.4286; 582; 199; 359; 37; 105; 21; 611; 699; 4; 6; 0.6410; -3.9719e-02; 584.42; 1074.78; 501.84; 1.2713; 1528; 437; 129; 0.0152; 3802; 4; 1; 2; 3; 327814.13; 175795.21; 257551.95; 761161.29; 397562894.68; 0.033317
1294; 1572; 203; 1775; 2156; 3931; 4656; 481; 5137; 957; 1641; 2; 2; 10025; 8556; 306; 0.2878; 1.1420; -1.3632e-02; 65072.91; 756999.75; 239178.19; 0.8696; 563; 199; 376; 38; 108; 23; 610; 698; 3; 9; 0.6401; -4.3365e-02; 584.93; 1077.48; 479.87; 1.7333; 1534; 426; 120; 0.0152; 3796; 6; 5; 0; 2; 947375.17; 0.00; 292137.31; 1239512.48; 396537964.13; 0.032840
1295; 1567; 203; 1770; 2160; 3930; 4653; 484; 5137; 956; 1643; 2; 2; 10023; 8556; 303; 0.2879; 1.1098; -2.2500e-02; 73719.38; 746645.29; 244276.66; 0.7619; 560; 195; 408; 56; 122; 21; 600; 694; 3; 7; 0.6342; -4.7616e-02; 585.81; 1058.08; 488.45; 1.6370; 1542; 438; 135; 0.0152; 3792; 6; 4; 0; 2; 743649.43; 0.00; 261303.03; 1004952.47; 395360538.67; 0.033474
1296; 1563; 203; 1766; 2165; 3931; 4650; 485; 5135; 957; 1645; 2; 2; 10023; 8556; 299; 0.2880; 1.1239; -3.9838e-02; 55779.37; 734511.98; 204559.12; 0.1667; 518; 195; 428; 43; 134; 24; 597; 703; 3; 5; 0.6366; -5.0447e-02; 587.03; 1063.97; 484.13; 1.1417; 1571; 426; 127; 0.0151; 3783; 2; 2; 1; 1; 368484.04; 69049.17; 24611.50; 462144.71; 394098154.82; 0.033163
1297; 1560; 205; 1765; 2179; 3944; 4638; 484; 5122; 959; 1648; 2; 2; 10025; 8556; 296; 0.2893; 1.1303; -5.1268e-02; 81181.02; 747549.30; 281913.65; 0.7778; 531; 203; 439; 36; 146; 18; 600; 709; 8; 2; 0.6335; -4.6191e-02; 587.85; 1044.87; 487.94; 2.2158; 1568; 435; 139; 0.0151; 3775; 1; 1; 0; 5; 244874.74; 0.00; 459309.39; 704184.13; 392685421.69; 0.032443
1298; 1559; 203; 1762; 2191; 3953; 4629; 485; 5114; 959; 1647; 2; 2; 10026; 8556; 292; 0.2902; 1.0252; -7.3968e-02; 54250.70; 725912.00; 204117.26; 0.3478; 527; 201; 475; 54; 154; 23; 604; 701; 7; 7; 0.6318; -3.2320e-02; 588.10; 1043.32; 439.65; 2.1032; 1562; 418; 126; 0.0151; 3768; 3; 3; 0; 6; 379175.82; 0.00; 494793.54; 873969.35; 391202293.78; 0.032764
1299; 1554; 203; 1757; 2196; 3953; 4628; 485; 5113; 958; 1646; 2; 1; 10024; 8556; 289; 0.2904; 1.0799; -7.9602e-02; 58119.91; 721153.07; 218661.97; 0.4615; 530; 197; 505; 54; 167; 26; 602; 716; 6; 7; 0.6397; -1.5699e-02; 587.48; 1045.12; 481.80; 2.9275; 1566; 427; 138; 0.0152; 3762; 5; 2; 0; 6; 187276.72; 0.00; 551532.89; 738809.60; 389744316.27; 0.032989
1300; 1556; 202; 1758; 2195; 3953; 4629; 488; 5117; 956; 1646; 2; 1; 10026; 8556; 288; 0.2902; 1.0562; -5.6250e-02; 58818.51; 720818.01; 230412.21; 0.8696; 526; 197; 523; 44; 172; 23; 616; 712; 4; 8; 0.6296; -1.5606e-02; 589.69; 1055.91; 530.73; 3.2695; 1575; 429; 141; 0.0152; 3753; 3; 3; 1; 1; 523518.64; 23739.81; 56392.98; 603651.43; 388512255.33; 0.032810
1301; 1554; 201; 1755; 2203; 3958; 4621; 486; 5107; 956; 1643; 2; 1; 10021; 8556; 290; 0.2914; 0.9556; -6.7744e-02; 58263.66; 714720.96; 243933.61; 3.5909; 520; 197; 555; 56; 180; 22; 625; 723; 6; 3; 0.6408; -1.4075e-03; 588.29; 1057.48; 505.52; 1.3188; 1570; 428; 138; 0.0154; 3741; 2; 1; 0; 4; 268142.29; 0.00; 344402.57; 612544.85; 386904005.03; 0.032631
1302; 1557; 200; 1757; 2211; 3968; 4615; 484; 5099; 957; 1641; 2; 1; 10024; 8556; 289; 0.2922; 0.9610; -8.3145e-02; 62667.32; 706169.50; 241063.84; 2.7333; 470; 198; 574; 44; 186; 30; 642; 747; 15; 5; 0.6408; 7.8014e-03; 588.89; 1027.75; 472.33; 1.8258; 1639; 444; 155; 0.0155; 3745; 4; 3; 0; 11; 842811.69; 0.00; 879363.54; 1722175.23; 386462657.11; 0.032642
1303; 1562; 197; 1759; 2214; 3973; 4604; 489; 5093; 956; 1642; 2; 1; 10022; 8556; 293; 0.2930; 0.9858; -1.3211e-01; 32874.27; 696203.97; 166566.68; 0.0000; 422; 188; 600; 59; 196; 11; 667; 741; 0; 8; 0.6321; 2.1712e-02; 588.73; 1063.97; 523.19; 2.5694; 1671; 437; 144; 0.0157; 3740; 6; 6; 0; 0; 776997.35; 0.00; 0.00; 776997.35; 385304538.28; 0.034115
1304; 1563; 195; 1758; 2226; 3984; 4594; 490; 5084; 958; 1643; 2; 1; 10026; 8556; 288; 0.2938; 0.8926; -1.5686e-01; 32277.00; 689852.64; 209966.29; 1.0000; 411; 194; 632; 43; 212; 10; 647; 747; 5; 4; 0.6233; 4.2174e-03; 587.47; 1074.43; 506.43; 1.3926; 1671; 423; 135; 0.0159; 3736; 4; 4; 0; 3; 706253.19; 0.00; 207882.02; 914135.21; 384446270.11; 0.032860
1305; 1566; 190; 1756; 2230; 3986; 4583; 494; 5077; 960; 1644; 2; 1; 10023; 8556; 289; 0.2944; 0.9487; -1.7349e-01; 28205.21; 670502.42; 139166.92; 0.0000; 395; 192; 674; 55; 235; 14; 687; 763; 7; 7; 0.6333; -9.2769e-03; 584.97; 1058.30; 426.42; 1.3952; 1676; 413; 124; 0.0160; 3734; 6; 6; 0; 3; 579186.64; 0.00; 118888.14; 698074.78; 383365203.55; 0.033042
1306; 1574; 186; 1760; 2233; 3993; 4574; 497; 5071; 960; 1643; 2; 1; 10024; 8556; 292; 0.2951; 0.9235; -1.9259e-01; 24847.23; 648879.88; 140188.95; 0.1818; 387; 190; 716; 61; 245; 11; 687; 758; 4; 6; 0.6372; -1.3532e-02; 585.16; 1032.61; 449.88; 1.0769; 1707; 435; 143; 0.0163; 3728; 5; 5; 0; 3; 525830.55; 0.00; 124745.71; 650576.26; 382423543.58; 0.032755
